,0,1,2,3,4,5,6,7,8,9,10
8171,7851,10.79,0,Yiğitcan HEKIMOĞLU,27-Apr-92,TUR,1h2,,Istanbul (TUR),23-Jun-21,949
8172,7851,10.79,-1,Riku TAKAGI,20-Aug-02,JPN,3h1,,"Yanmar Stadium Nagai, Osaka (JPN)",24-Jun-21,955
8173,7851,10.79,0,Hiroto OKADA,6-Nov-02,JPN,5h3,,"Yanmar Stadium Nagai, Osaka (JPN)",24-Jun-21,949
8174,7851,10.79,-2.6,Joel FEARON,11-Oct-88,GBR,1h5,,"Sportcity Regional Arena, Manchester (GBR)",25-Jun-21,964
8175,7851,10.79,-1.5,Arron OWEN,14-Jul-98,GBR,4h6,,"Sportcity Regional Arena, Manchester (GBR)",25-Jun-21,958
8176,7851,10.79,0.8,Hyeonseok JEONG,28-Oct-91,KOR,7sf2,,Jeongseon (KOR),25-Jun-21,949
8177,7851,10.79,0,Min-kyun KIM,11-Jun-89,KOR,5sf3,,Jeongseon (KOR),25-Jun-21,949
8178,7851,10.79,-1.1,Daniel LÖHRER,7-May-98,SUI,2h1,,"Stadion Hard, Langenthal (SUI)",25-Jun-21,955
8179,7851,10.79,-0.7,Jarod MAURY,25-Sep-01,SUI,3sf3,,"Stadion Hard, Langenthal (SUI)",25-Jun-21,953
8180,7851,10.79,0,Pavel DYRDA,5-Jan-98,BLR,2h2,,"Dinamo National Olympic Stadium, Minsk (BLR)",25-Jun-21,949
8181,,,,,,,,,,,
8182,7851,10.79,0.3,Elliot JONES,21-Sep-97,GBR,8sf3,,"Sportcity Regional Arena, Manchester (GBR)",26-Jun-21,949
8183,7851,10.79,0.2,Gradi SOBOLAYI-BAKOLE,4-Apr-98,FRA,5h4,,"Stade Josette et Roger Mikulak, Angers (FRA)",26-Jun-21,949
8184,7851,10.79,0.2,Theo SCHAUB,15-Nov-00,FRA,6h4,,"Stade Josette et Roger Mikulak, Angers (FRA)",26-Jun-21,949
8185,7851,10.79,1.1,Jacob HVORUP,18-May-99,DEN,3h3,,"Odense Atletik Stadion, Odense (DEN)",26-Jun-21,949
8186,7851,10.79,0.7,Maximilian HEINRICHS,2001,GER,5h2,,"Stadion Oberwerth, Koblenz (GER)",26-Jun-21,949
8187,7851,10.79,-1.1,Min-jun SEO,15-Jan-04,KOR,1,,Jeongseon (KOR),26-Jun-21,955
8188,7851,10.79,0.9,Sung-bin LEE,29-Feb-04,KOR,1sf1,,Jeongseon (KOR),26-Jun-21,949
8189,7851,10.79,1.2,Ho-jin NO,4-May-04,KOR,1sf2,,Jeongseon (KOR),26-Jun-21,949
8190,7851,10.79,1.6,Adam IGAZ,9-Jul-02,SVK,2,,"Mestský atletický štadión, Trnava (SVK)",27-Jun-21,949
8191,7851,10.79,1.9,Jose Daniel LUSILLA,31-Aug-99,ESP,6f2,,Castellón (ESP),29-Jun-21,949
8192,7851,10.79,1.5,Oleksandr SOSNOVENKO,24-Mar-03,UKR,1h3,,"Avangard Stadium, Lutsk (UKR)",29-Jun-21,949
8193,7851,10.79,1.8,Lemarl FRECKLETON,19-Mar-92,GBR,7sr1,,"Stratford Community Track, London (GBR)",30-Jun-21,949
8194,7851,10.79,-0.1,Daniel BUDIN,13-Jan-94,ROU,4,,"Cluj Arena, Cluj-Napoca (ROU)",3-Jul-21,949
8195,7851,10.79,-0.4,Silviu-Daniel MUNTEANU,2003,ROU,2h1,,"Cluj Arena, Cluj-Napoca (ROU)",3-Jul-21,951
8196,7851,10.79,-0.9,Chidiera ONUOHA,2003,GER,2h2,,"Michael-Hoffmann-Stadion, Mannheim (GER)",3-Jul-21,954
8197,7851,10.79,-0.9,Mikkel Linnemand JOHANSSON,18-Aug-02,DEN,3h2,,"Michael-Hoffmann-Stadion, Mannheim (GER)",3-Jul-21,954
8198,7851,10.79,0,Baptiste VAILHE,23-Jan-00,FRA,5h3,,"Stade Helitas, Caen (FRA)",3-Jul-21,949
8199,7851,10.79,1.3,Noe GASCH,13-Jan-02,FRA,1,,"Stade L. Lagrange, Toulon (FRA)",3-Jul-21,949
8200,7851,10.79,1,Alexandre KOPP,15-Jun-95,FRA,1h1,,"Stade Guy Boniface, Mont-de-Marsan (FRA)",3-Jul-21,949
8201,7851,10.79,1,Dwayne COWAN,1-Jan-85,GBR,1f10,,"Kettering Athletics Track, Kettering (GBR)",6-Jul-21,949
8202,8121,10.8,1.1,Jack DOWNEY,15-Oct-01,AUS,3f1,,"SA Athletic Stadium, Adelaide (AUS)",23-Jan-21,946
8203,8121,10.8,1.9,Cooper JENKINS,16-Jan-02,AUS,3f1,,"WA Sports Centre, Perth (AUS)",30-Jan-21,946
8204,8121,10.8,1.9,Kanchana SENEVIRATNE,11-Aug-93,AUS,4f1,,"WA Sports Centre, Perth (AUS)",30-Jan-21,946
8205,8121,10.8,0,Gerald ODEKA,21-Mar-86,NGR,5f2,,"FUTA, Akure (NGR)",30-Jan-21,946
8206,8121,10.8,0,Yoshihiro SOMEYA,14-Jul-98,JPN,1f2,,"Chuo University Stadium, Hachioji (JPN)",3-Feb-21,946
8207,8121,10.8,0.2,Carl COOREY-EWINGS,23-Apr-98,AUS,5f2,,"AIS Athletics Track, Canberra (AUS)",13-Feb-21,946
8208,8121,10.8,0.7,Lawson POWER,12-Jul-98,AUS,2h4,,"Lakeside Stadium, Melbourne (AUS)",20-Feb-21,946
8209,8121,10.8,1,Shakti RATHORE,26-Feb-93,AUS,8,,"AIS Athletics Track, Canberra (AUS)",25-Feb-21,946
8210,8121,10.8,0.6,Ignacio NORDETTI,9-Oct-97,CHI,3f1,,"Pista Atlética Club Deportivo Universidad Católica, Santiago de Chile (CHI)",26-Feb-21,946
8211,8121,10.8,1.9,Jin Su JUNG,16-Nov-93,AUS,2h6,,"Olympic Stadium, Sydney (AUS)",5-Mar-21,946
8212,8121,10.8,0.8,Carl COOREY-EWINGS,23-Apr-98,AUS,1h7,,"Olympic Stadium, Sydney (AUS)",5-Mar-21,946
8213,8121,10.8,1.1,Kevin TURNER,,USA,2f1,,"Valhalla Stadium @ Berry College, Mount Berry, GA (USA)",6-Mar-21,946
8214,8121,10.8,0.5,Alejo PAFUNDI,27-Mar-00,ARG,1,,Rosario (ARG),6-Mar-21,946
8215,8121,10.8,2,Chi-Ying TANG,14-Jan-05,TPE,3,,Taipei City (TPE),10-Mar-21,946
8216,8121,10.8,-0.9,Heber GALLEGOS,13-Apr-92,MEX,1h3,,"Pista del CARE, Monterrey (MEX)",12-Mar-21,951
8217,8121,10.8,0,Donald NWAMERE,30-Nov-99,NGR,2h8,,"FUTA, Akure (NGR)",12-Mar-21,946
8218,8121,10.8,0,Sunday AKINTAN,,NGR,6sf3,,"FUTA, Akure (NGR)",12-Mar-21,946
8219,8121,10.8,1.6,Imeta SAMWEL,,KEN,3h4,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",12-Mar-21,946
8220,8121,10.8,2,Tyson BONNEY,25-Mar-02,AUS,2h1,,"QSAC, Nathan, Brisbane (AUS)",13-Mar-21,946
8221,8121,10.8,1.1,Paramvir SINGH,10-Jul-96,IND,3h2,,Patiala (IND),15-Mar-21,946
8222,8121,10.8,-0.6,Yuhei NINOMIYA,25-May-99,JPN,1f8,,"Nagai Stadium No. 2, Osaka (JPN)",16-Mar-21,949
8223,8121,10.8,0.7,Aaron BREWSTER,1996,TTO,2f4,,"WTAMU T&Fi Complex, Canyon, TX (USA)",19-Mar-21,946
8224,8121,10.8,1.9,Ryan ATKINS,4-Mar-97,AUS,2f1,,"SA Athletic Stadium, Adelaide (AUS)",19-Mar-21,946
8225,8121,10.8,0.1,Akeem SIRLEAF,10-Mar-97,LBR,3f1,,"Vert Stadium (High Point Un.), High Point, NC (USA)",20-Mar-21,946
8226,8121,10.8,1.8,Randy GREEN,,USA,3,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",20-Mar-21,946
8227,8121,10.8,1.7,Trey ALFORD,,USA,2f2,,"USF Track Complex, Tampa, FL (USA)",20-Mar-21,946
8228,8121,10.8,0.8,Mbachi KAIRA,27-Sep-98,ZAM,2h1,,"National Heroes Stadium, Lusaka (ZAM)",20-Mar-21,946
8229,8121,10.8,0.7,Kazuki KANAMORI,18-Jul-94,JPN,1f1,,"Prefectural Sports Park, Miyazaki (JPN)",20-Mar-21,946
8230,8121,10.8,-0.8,Matias FALCHETTI,27-Oct-00,ARG,4,,Concepción del Uruguay (ARG),26-Mar-21,950
8231,8121,10.8,1.5,Blake DERINGER,,USA,5f1,,"Puryear Field at the Pine Bowl/Boppell Track (Whitworth Un.), Spokane, WA (USA)",26-Mar-21,946
8232,8121,10.8,1.2,Lerato MATJILA,8-Dec-04,RSA,2,,"Lucas Moripe Stadium, Atteridgeville, Pretoria (RSA)",26-Mar-21,946
8233,8121,10.8,-0.1,Javian WILLIAMS,,USA,f4,,"Life College, Marietta, GA (USA)",26-Mar-21,946
8234,8121,10.8,-1.1,Ren EBISAWA,25-Sep-02,JPN,2f1,,"Juntendo University Stadium, Inzai (JPN)",26-Mar-21,952
8235,8121,10.8,0.8,Tyrese MCPHATTER,1999,USA,5f3,,"Mike Sanders Track & Field Complex, Starkville, MS (USA)",27-Mar-21,946
8236,8121,10.8,-6.4,Kenneth MATHEBULA,22-Apr-03,RSA,3sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",27-Mar-21,984
8237,8121,10.8,1.9,Austin JACKSON,2000,USA,2f1,,"Ole Miss T&F Complex, Oxford, MS (USA)",27-Mar-21,946
8238,8121,10.8,0.4,Seth HOLDEN,,USA,2,,"Veterans Memorial Stadium (Un.i of Wisconsin), La Crosse, WI (USA)",27-Mar-21,946
8239,8121,10.8,0.2,Adrin Virgil ZENDONG,26-Aug-96,CMR,3,,Douala (CMR),27-Mar-21,946
8240,8121,10.8,0.4,Masaya OTA,15-Jan-98,JPN,1f1,,"Prefectural Sports Park, Miyazaki (JPN)",28-Mar-21,946
8241,8121,10.8,0.9,Mikhail CARVALHO,,BAR,5f1,,"Pepin Rood Stadium #Un. of Tampa, Tampa, FL (USA)",2-Apr-21,946
8242,8121,10.8,1.1,Ka'mere DAY,7-Dec-01,USA,4h4,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2-Apr-21,946
8243,8121,10.8,1.2,Tyrese MCPHATTER,1999,USA,3f1,,"University of Alabama at Birmingham (UAB), Birmingham, AL (USA)",3-Apr-21,946
8244,8121,10.8,0.5,Terry BROWN,1997,USA,2f1,,"Mike A. Myers Stadium, Austin, TX (USA)",3-Apr-21,946
8245,8121,10.8,1.8,Steven SIMMONS,1998,USA,1f2,,"WKU Charles Ruter Track, Bowling Green, KY (USA)",3-Apr-21,946
8246,8121,10.8,1,Marquis ROGERS,,USA,1f2,,"Cougar Athletic Stadium, Azusa, CA (USA)",3-Apr-21,946
8247,8121,10.8,0.6,Kendall WHITE,,USA,3f2,,"USM Bell Stadium, Hattiesburg, MS (USA)",3-Apr-21,946
8248,8121,10.8,0.6,Fumiaki TAKAMATSU,31-Aug-01,JPN,1f5,,"Meio University Track, Nago (JPN)",3-Apr-21,946
8249,8121,10.8,-0.8,Yuta KAWANISHI,22-Dec-97,JPN,2sf1,,"Nagai Stadium No. 2, Osaka (JPN)",6-Apr-21,950
8250,8121,10.8,-1.8,Johannes VAN DER NEST WESSEL,17-Feb-03,RSA,4sf3,,"Dal Josaphat Athletics Stadium, Paarl (RSA)",7-Apr-21,956
8251,8121,10.8,-0.9,Letlhogonolo MOLEYANE,7-Feb-03,RSA,7,,"Dal Josaphat Athletics Stadium, Paarl (RSA)",8-Apr-21,951
8252,8121,10.8,0.4,Chandler MIXON,,USA,1ce1,,"Sam Bailey Track Stadium (UA Bama), Tuscaloosa, AL (USA)",8-Apr-21,946
8253,8121,10.8,-2.1,Wyatt MURPHY,,USA,1ce1,,"Roy P. Drachman Stadium, Tucson, AZ (USA)",8-Apr-21,958
8254,8121,10.8,1.1,Ezequiel BUSTAMANTE,26-Feb-01,ARG,4,,Concepción del Uruguay (ARG),9-Apr-21,946
8255,8121,10.8,1.3,Ezequiel BUSTAMANTE,26-Feb-01,ARG,3h1,,Concepción del Uruguay (ARG),9-Apr-21,946
8256,8121,10.8,0.3,Donald NWAMERE,30-Nov-99,NGR,3h5,,"Samuel Ogbemudia Stadium, Benin City (NGR)",9-Apr-21,946
8257,8121,10.8,1,Kaleb CAMPBELL,,USA,3f3,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",10-Apr-21,946
8258,8121,10.8,0.1,Ogho-Oghene EGWERO,26-Nov-88,NGR,8,,"Samuel Ogbemudia Stadium, Benin City (NGR)",10-Apr-21,946
8259,8121,10.8,0.2,Kemuel SANTANA,,USA,8f1,,"Roy P. Drachman Stadium, Tucson, AZ (USA)",10-Apr-21,946
8260,8121,10.8,0.4,Jordan PROVIDENCE,,USA,2f1,,"Icahn Stadium (Fordham), New York, NY (USA)",10-Apr-21,946
8261,8121,10.8,0.7,Raphael ADEDIGBA,,USA,2,,"Fresno Pacific University Track, Fresno, CA (USA)",10-Apr-21,946
8262,8121,10.8,0.3,Kazutoshi FUJI,29-Aug-02,JPN,4f5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",10-Apr-21,946
8263,8121,10.8,0.2,Royden PEETS,,SKN,3f2,,"Kim Collins Athletic Stadium, Basseterre (SKN)",11-Apr-21,946
8264,8121,10.8,-0.6,Hae-jin MOON,9-Sep-03,KOR,1sf1,,Yecheon (KOR),15-Apr-21,949
8265,8121,10.8,-1.2,Jack HALE,22-May-98,AUS,3h5,,"SOPAC, Sydney (AUS)",16-Apr-21,953
8266,8121,10.8,-0.2,Tyriq HUSSIE,17-Jul-01,USA,5f1,,"Geroge C. Griffin Track (Georgia Tech), Atlanta, GA (USA)",16-Apr-21,947
8267,8121,10.8,0.3,Antonio MORETTI,16-Dec-93,ITA,3,,"Stadio dei Marmi, Roma (ITA)",16-Apr-21,946
8268,8121,10.8,0.6,Ardell INLAY,,USA,1h5,,"Elwood Olsen Stadium, Morningside College, Sioux City, IA (USA)",16-Apr-21,946
8269,8121,10.8,-2,Ashanie SMITH,1998,JAM,6f5,,"National Stadium, Kingston (JAM)",17-Apr-21,958
8270,8121,10.8,-2,Jevaughn WHYTE,2001,JAM,6f5,,"National Stadium, Kingston (JAM)",17-Apr-21,958
8271,8121,10.8,-1.4,Emmanuel CALLENDER,10-May-84,TTO,3f6,,"National Stadium, Kingston (JAM)",17-Apr-21,954
8272,8121,10.8,0.6,Deven BROWN,,USA,1f3,,"Roy P. Drachman Stadium, Tucson, AZ (USA)",17-Apr-21,946
8273,8121,10.8,-0.9,Burkheart ELLIS,,USA,5f1,,"Cregger Track (South Columbia), Columbia, SC (USA)",17-Apr-21,951
8274,8121,10.8,0,Semaj STREET,,USA,2f2,,"Cregger Track (South Columbia), Columbia, SC (USA)",17-Apr-21,946
8275,8121,10.8,0,Gatlin LAWSON,,USA,2f2,,"Cregger Track (South Columbia), Columbia, SC (USA)",17-Apr-21,946
8276,8121,10.8,-3.2,Frederico CURVELO,11-Jul-97,POR,4f1,,"Centro Desportivo Nacional do Jamor, Lisboa (POR)",17-Apr-21,965
8277,8121,10.8,1.1,Tirso OCAÑA DE LA VEGA,12-Oct-95,ESP,1,,San Sebastián (ESP),17-Apr-21,946
8278,8121,10.8,0.1,Gianmarco MESSINA,1-Jun-00,ITA,1h1,,"AC Gianni Brera, Milano (ITA)",17-Apr-21,946
8279,8121,10.8,0.8,Juwan JOHNSON,,USA,1f4,,"Emporia State University, Emporia, KS (USA)",17-Apr-21,946
8280,8121,10.8,-0.1,Guillaume RICHARDS,,USA,2f2,,"Ansin Sports Complex, Miramar, FL (USA)",17-Apr-21,946
8281,8121,10.8,-0.1,Vindero LIGHTFOOT,,BAH,3f2,,"Ansin Sports Complex, Miramar, FL (USA)",17-Apr-21,946
8282,,,,,,,,,,,
8283,8121,10.8,-0.6,William ANDOH,5-Sep-01,GBR,2,,"Finsbury Park, London (GBR)",18-Apr-21,949
8284,8121,10.8,-0.4,Anton BACHORSKI,18-Jul-02,POL,3f15,,"Worthing Athletics Track, Worthing (GBR)",18-Apr-21,948
8285,8121,10.8,-0.4,Tae-hye KIM,28-Jan-93,KOR,2h3,,Yecheon (KOR),20-Apr-21,948
8286,8121,10.8,-1.4,Isiah THOMAS,2001,USA,1h3,,"Drake Stadium, Des Moines, IA (USA)",23-Apr-21,954
8287,8121,10.8,1.2,Chrisdon HARGRETT,2-Aug-84,USA,3h5,,"Tropical Park Track, Miami, FL (USA)",24-Apr-21,946
8288,8121,10.8,-0.7,Daniel CHAMBERS,12-Mar-02,JAM,2f5,,"National Stadium, Kingston (JAM)",24-Apr-21,950
8289,8121,10.8,-2.1,Daniel AMBROS,24-Apr-98,ESP,2,,L'Hospitalet (ESP),24-Apr-21,958
8290,8121,10.8,-1,José GONZALEZ,5-Jan-97,ESP,3,,Córdoba (ESP),24-Apr-21,952
8291,8121,10.8,0.9,Lucas ANDRADA,,USA,6,,"Clarence F. Robison Track, Provo, UT (USA)",24-Apr-21,946
8292,8121,10.8,0.1,Xiang ZHONG,1-Dec-03,CHN,2h10,,Zhaoqing (CHN),24-Apr-21,946
8293,8121,10.8,-1,Lateef BIRKS,,USA,2f5,,"Rice University, Houston, TX (USA)",24-Apr-21,952
8294,8121,10.8,0,Ryan EDDINGS,,USA,2f1,,"CSU Jack Christiansen Track, Fort Collins, CO (USA)",24-Apr-21,946
8295,8121,10.8,-0.3,Jaylen GRANT,,USA,1f4,,"UW - Rex Foster at Fiskum Field, Whitewater, WI (USA)",24-Apr-21,947
8296,8121,10.8,2,Ka Fai LEUNG,,HKG,1h1,,Hong Kong (HKG),24-Apr-21,946
8297,8121,10.8,-0.3,Daisuke AKIYAMA,18-Oct-90,JPN,2f1,,"Athletics Stadium, Kurashiki (JPN)",25-Apr-21,947
8298,8121,10.8,1.3,Daisuke NAKAHIGASHI,30-Mar-03,JPN,5f1,,"Takebishi Stadium, Kyoto (JPN)",25-Apr-21,946
8299,8121,10.8,0.4,Qingjie LIU,11-Aug-02,CHN,4,,Xi'an (CHN),27-Apr-21,946
8300,8121,10.8,0.6,Shunsuke FUJIMOTO,6-Apr-97,JPN,7h1,,"Municipal Stadium, Hiroshima (JPN)",29-Apr-21,946
8301,8121,10.8,-2,Christian LYON,19-Jan-98,USA,1h6,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30-Apr-21,958
8302,8121,10.8,0.3,Lorenzo IANES,23-Oct-00,ITA,1f1,,"Campo Coni Covi Postal, Trento (ITA)",1-May-21,946
8303,8121,10.8,1.1,Etamar BHASTEKAR,3-May-95,ISR,5f3,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",1-May-21,946
8304,8121,10.8,-0.5,Victor SMITH,2000,USA,1f1,,"UVA Lanningan Field, Charlottesville, VA (USA)",1-May-21,949
8305,8121,10.8,1.8,Michael SANTI,,USA,1h4,,"Redbird T&F Complex, Normal, IL (USA)",1-May-21,946
8306,8121,10.8,-0.5,Christian MCFADDEN,1998,USA,1h1,,"Bryant University, Smithfield, RI (USA)",1-May-21,949
8307,8121,10.8,0.8,Hirokazu KUGE,16-Aug-02,JPN,3h2,,"Nihon University Athletics Stadium, Setagaya (JPN)",1-May-21,946
8308,8121,10.8,-1.4,Richardson BIAGO,,USA,2,,"William Carey University, Hattiesburg, MS (USA)",1-May-21,954
8309,8121,10.8,1.3,Anton BACHORSKI,18-Jul-02,POL,4f1,,"Worthing Athletics Track, Worthing (GBR)",2-May-21,946
8310,8121,10.8,2,Atsuto INUBASHIRI,8-Jun-99,JPN,1f4,,"Prefectural Stadium, Kumagaya (JPN)",3-May-21,946
8311,8121,10.8,0.9,Travis MARX,,USA,1h2,,"Farmers Insurance Athletic Complex, Grand Rapids, MI (USA)",6-May-21,946
8312,8121,10.8,0.4,Seven LINDSEY,,USA,1h2,,"Selby Stadium - Gauthier Track, Delaware, OH (USA)",6-May-21,946
8313,8121,10.8,1.5,Joseph YOUNG,,USA,2,,"Dartmouth College Memorial Field, Hanover, NH (USA)",7-May-21,946
8314,8121,10.8,-0.1,Lazhar MEHANI MOHAMMED,27-Jun-95,ALG,3,,"Stade Annexe du 5 Juillet, Algiers (ALG)",7-May-21,946
8315,8121,10.8,0.1,Mason FOSTER,,USA,3h3,,"PVAMU Track Stadium, Prairie View, TX (USA)",7-May-21,946
8316,8121,10.8,-1.3,Dimitri STANLEY,,USA,1f2,,"Cadet Outdoor T&F Complex, Colorado Springs, CO (USA)",7-May-21,953
8317,8121,10.8,-0.6,Christopher BENT,7-Jun-97,JAM,1h1,,"Missouri S&T Allgood-Bailey Stadium, Rolla, MO (USA)",7-May-21,949
8318,8121,10.8,1.1,Julien-Kelvin CLAIR,16-Nov-02,GER,1h1,,"Heinz-Steyer-Stadion, Dresden (GER)",8-May-21,946
8319,8121,10.8,1.1,Edward CLARKE,9-Sep-95,JAM,3f2,,"GC Foster College, Spanish Town (JAM)",8-May-21,946
8320,8121,10.8,-1.7,Mark KANG'ETHE,30-Sep-98,KEN,5f7,,"Mandela National Stadium, Kampala (UGA)",8-May-21,956
8321,8121,10.8,1.5,Radosław SACHARCZUK,8-Sep-93,POL,1h1,,"Stadion AWF Warszawa, Warszawa (POL)",8-May-21,946
8322,8121,10.8,1.5,Artur ŁĘCZYCKI,5-Feb-00,POL,2h1,,"Stadion AWF Warszawa, Warszawa (POL)",8-May-21,946
8323,8121,10.8,0.4,Michel MEIßNER,1996,GER,1h2,,"Jahnkampfbahn, Hamburg (GER)",8-May-21,946
8324,8121,10.8,2,Tyler HUNT,,USA,2f2,,"Farmers National Bank Field, Youngstown, OH (USA)",8-May-21,946
8325,8121,10.8,0.5,Szymon SZACHNIEWICZ,26-May-01,POL,1h2,,"Stadion MOSiR, Sieradz (POL)",9-May-21,946
8326,8121,10.8,-0.7,Cameron BAILEY,10-Dec-00,GBR,2sr,,"Birmingham University Athletics Track, Birmingham (GBR)",12-May-21,950
8327,8121,10.8,-0.7,Stewart GREENHALGH,26-Jan-02,GBR,2sr,,"Birmingham University Athletics Track, Birmingham (GBR)",12-May-21,950
8328,8121,10.8,0.7,Shemar BOLDIZSAR,24-Jan-99,GBR,3f2,,"Loughborough University Track, Loughborough (GBR)",12-May-21,946
8329,8121,10.8,0.5,Slavi MUTAFOV,28-Mar-00,BUL,1,,Plovdiv (BUL),12-May-21,946
8330,8121,10.8,0.8,Matthew GIPPLE,,USA,4,,"Ken Herrick Track (Hillsdale College), Hillsdale, MI (USA)",13-May-21,946
8331,8121,10.8,1.1,Tarek OKO MBEA NGALA NENE,2-Feb-99,FRA,3h1,,Sarrebourg (FRA),13-May-21,946
8332,8121,10.8,1.2,Tafadziswa BHUNU,,ZIM,2f4,,"Georgian Court  T&F Combplex (GCU), Lakewood, NJ (USA)",14-May-21,946
8333,8121,10.8,-0.4,Naythn SCRUGGS,,USA,2h2,,"Anteater Stadium, Irvine, CA (USA)",14-May-21,948
8334,8121,10.8,2,Dillion LAY,,USA,3h1,,"EIU O'Brien Field, Charleston, IL (USA)",14-May-21,946
8335,8121,10.8,1.9,Riley NOLAN,,USA,1h2,,"Chalmers Field, Dubuque, IA (USA)",14-May-21,946
8336,8121,10.8,1.1,Josh NORRIS,,USA,5h2,,"Jaguar Track, Mobile, AL (USA)",14-May-21,946
8337,8121,10.8,1.9,Wolf MAHLER,26-Sep-94,USA,1ce2,,"Cougar Athletic Stadium, Azusa, CA (USA)",14-May-21,946
8338,8121,10.8,1.2,Austin LANE,,USA,5h1,,"Veterans Memorial Stadium, Clovis, CA (USA)",14-May-21,946
8339,8121,10.8,0.4,Harris ELDRIDGE,,USA,3h3,,"Veterans Memorial Stadium, Clovis, CA (USA)",14-May-21,946
8340,8121,10.8,-2.7,Jose Maria MARVIZON,19-Apr-97,ESP,2,,"Estadi Joan Serrahima, Barcelona (ESP)",15-May-21,962
8341,8121,10.8,-0.4,Zvonimir IVAŠKOVIĆ,22-Jul-94,CRO,1f7,,"Sports Park Mladost, Zagreb (CRO)",15-May-21,948
8342,8121,10.8,-0.2,Enzo DE CASTRO BARROS,26-Feb-04,BRA,5,,Praia Grande (BRA),15-May-21,947
8343,8121,10.8,-0.4,Jadson Erick SOARES LIMA,1-Apr-03,BRA,1h2,,Praia Grande (BRA),15-May-21,948
8344,8121,10.8,1,Michael FUQUA,,USA,5h2,,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",15-May-21,946
8345,8121,10.8,1.3,Jarett FLAKER,,USA,3h3,,"John G. Hoyt '52 T&F Complex (American Int. Col.), Springfield, MA (USA)",15-May-21,946
8346,8121,10.8,-1.9,Ryosuke OGURA,30-Dec-96,JPN,1h5,,"Prefectural Stadium, Kumagaya (JPN)",15-May-21,957
8347,8121,10.8,1,Mattia ARNABOLDI,13-May-04,ITA,3f1,,"Centro Sportivo Comunale, Chiuro (ITA)",16-May-21,946
8348,8121,10.8,0.2,Andre WRIGHT,16-Aug-91,GBR,2sr2,,"Pingles Stadium, Nuneaton (GBR)",16-May-21,946
8349,8121,10.8,0,Takuya NAIKI,12-Aug-94,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",16-May-21,946
8350,8121,10.8,0.7,Rin MASUHARA,14-Jun-90,JPN,2sf3,,"Yanmar Stadium Nagai, Osaka (JPN)",16-May-21,946
8351,8121,10.8,0.9,Mykola HONCHARENKO,9-Aug-01,UKR,2h6,,"Avangard Stadium, Lutsk (UKR)",17-May-21,946
8352,8121,10.8,-4.7,Jeff DEMPS,8-Jan-90,USA,2f2,,"Fort Worth, TX (USA)",18-May-21,974
8353,8121,10.8,0.7,Vojtěch SVOBODA,23-Mar-95,CZE,4f3,,"Mestský Stadion, Ostrava (CZE)",19-May-21,946
8354,8121,10.8,0.9,Corey CARTER,,USA,1f4,,"Paul Olson Track, Rock Island, IL (USA)",20-May-21,946
8355,8121,10.8,-0.2,Taiki NAKAMICHI,25-Apr-99,JPN,2h4,,"Takebishi Stadium, Kyoto (JPN)",20-May-21,947
8356,8121,10.8,0.2,Jadson Erick SOARES LIMA,1-Apr-03,BRA,1h7,,Bragança Paulista (BRA),21-May-21,946
8357,8121,10.8,1.4,Vladislav GRIGORYEV,10-Jan-97,KAZ,h,,Almaty (KAZ),21-May-21,946
8358,8121,10.8,-0.1,Dominik ILLOVSZKY,4-Jan-02,HUN,1h4,,"Ikarus BSE Sporttelep, Budapest (HUN)",22-May-21,946
8359,8121,10.8,1.4,Sven JANSONS,19-Jul-01,NED,1ce2,,"Gemeentelijk Sportpark, Tilburg (NED)",22-May-21,946
8360,8121,10.8,0,Godwin ASHIEN,1-Feb-96,NGR,3h3,,"Yabatech Sport Complex, Lagos (NGR)",22-May-21,946
8361,8121,10.8,1.9,Cafer GÜNEŞ,15-Aug-99,TUR,3h2,,Bursa (TUR),22-May-21,946
8362,8121,10.8,-0.3,David MORGAN-HARRISON,27-Aug-01,GBR,1f1,,"Costello Stadium, Hull (GBR)",22-May-21,947
8363,8121,10.8,-0.6,Jeremy ESTRADA,27-Mar-00,PUR,1f2,,"Pista Basilio Rodriguez, Carolina (PUR)",22-May-21,949
8364,8121,10.8,0.6,Paweł BUGAJSKI,26-Feb-01,POL,1h2,,"Stadion Miejski, Jelenia Góra (POL)",22-May-21,946
8365,8121,10.8,1.6,Piotr MICHALAK,29-Jun-02,POL,1,,"Stadion 650-lecia, Słupsk (POL)",23-May-21,946
8366,8121,10.8,-0.1,Weiyi LU,4-May-00,CHN,4h3,,Fuzhou (CHN),23-May-21,946
8367,8121,10.8,-0.9,Yuming WANG,26-Aug-94,CHN,3h4,,Fuzhou (CHN),23-May-21,951
