,0,1,2,3,4,5,6,7,8,9,10
3150,2947,10.36,+1.9,Dennis LEAL,29 OCT 1994,SWE,1h2,,Eskilstuna (SWE),24 AUG 2018,1085
3151,2947,10.36,+1.9,Jyoti Debnath SHANKAR,15 AUG 1987,IND,3,,Jalahalli (IND),20 SEP 2018,1085
3152,2947,10.36,+0.9,Silusapho DINGISWAYO,17 JUN 1999,RSA,1,,Gaborone (BOT),11 DEC 2018,1085
3153,2947,10.36,+1.5,Zach HOLDSWORTH,23 JUL 1997,AUS,3sf1,,Sydney (AUS),06 APR 2019,1085
3154,2947,10.36,-2.2,Davon CARROLL,,USA,1,,"Towson, MD (USA)",06 APR 2019,1098
3155,2947,10.36,+1.5,Christopher Josue ORTIZ GONZALEZ,02 AUG 1995,PAR,3,,Cochabamba (BOL),26 APR 2019,1085
3156,2947,10.36,0.0,Brandon TAYLOR,24 JUN 1998,USA,4,,"Philadelphia, PA (USA)",27 APR 2019,1085
3157,2947,10.36,+1.2,Jailen BELL,1998,USA,3,,"Prairie View, TX (USA)",05 MAY 2019,1085
3158,2947,10.36,+1.2,Kary VINCENT,,USA,1h4,,"Fayetteville, AR (USA)",10 MAY 2019,1085
3159,2947,10.36,+2.0,Treyshon MALONE,07 DEC 1996,USA,1h2,,"Missoula, MT (USA)",10 MAY 2019,1085
3160,2947,10.36,+0.9,Davion MCKNIGHT,,USA,1h5,,"Mount Olive, NC (USA)",11 MAY 2019,1085
3161,2947,10.36,+0.6,Jordan BROOME,04 DEC 1996,GBR,3sr1,,Newham (GBR),16 JUN 2019,1085
3162,2947,10.36,0.0,Ryuga MATSUO,06 AUG 1998,JPN,2,,"Nagaragawa Stadium, Gifu (JPN)",13 SEP 2019,1085
3163,2947,10.36,+0.7,Luis BRANDNER,09 OCT 2000,GER,4f1,,"Sportanlage am Weinweg, Regensburg (GER)",26 JUL 2020,1085
3164,2947,10.36,+1.7,Aleksandar ASKOVIC,23 OCT 1997,GER,3h6,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1085
3165,2947,10.36,+0.6,Shusei NOMOTO,25 OCT 1995,JPN,1f1,,"Ehime Athletic Stadium, Matsuyama (JPN)",27 SEP 2020,1085
3166,2947,10.36,-0.3,Ashley MOLONEY,13 MAR 2000,AUS,1ce,,"QSAC, Nathan, Brisbane (AUS)",19 DEC 2020,1086
3167,2947,10.36,-0.1,Stern Noel LIFFA,17 JUL 2000,MAW,2h2,,"National Heroes Stadium, Lusaka (ZAM)",10 APR 2021,1085
3168,2947,10.36,+2.0,Rob MOISE,,HAI,8f1,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1085
3169,2947,10.36,+2.0,Cameron ROSE,2002,USA,1f1,,"Tom Black Track at LaPorte Stadium (Un. of Tennessee), Knoxville, TN (USA)",01 MAY 2021,1085
3170,2947,10.36,+0.2,Brock APPIAH,10 OCT 1999,USA,1f1,,"Southeastern Track Complex (SE Louisiana), Hammond, LA (USA)",01 MAY 2021,1085
3171,2947,10.36,+1.8,Adell COLTHRUST,08 JAN 2000,TTO,4,,"PVAMU Track Stadium, Prairie View, TX (USA)",08 MAY 2021,1085
3172,2947,10.36,+1.9,Sterling MELANCON,18 DEC 2002,USA,2f1,,"Lee’s Multi-Sport Complex, Cleveland, TN (USA)",15 MAY 2021,1085
3173,2947,10.36,+1.3,Dominique ALEXANDER,,USA,4q1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1085
3174,2947,10.36,+1.9,Qhiyal TOWNS,,USA,6q5,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1085
3175,2947,10.36,-1.2,Erik KOSTRYTSYA,18 SEP 1999,UKR,1f3,,Erzurum (TUR),12 JUN 2021,1092
3176,2947,10.36,+1.0,Daniel BEADSLEY,28 FEB 1997,GBR,1f4,,"Stratford Community Track, London (GBR)",13 JUN 2021,1085
3177,2947,10.36,+0.3,Fabrice DABLA,20 NOV 1992,TOG,1h2,,"Stade des Maradas, Cergy-Pontoise (FRA)",16 JUN 2021,1085
3178,2947,10.36,+1.5,Mihlali XHOTYENI,14 APR 2003,RSA,1f5,,"Bestmed Tuks Stadium, Pretoria (RSA)",19 JUN 2021,1085
3179,2947,10.36,+1.5,Alvaro DE LAS HERAS,30 SEP 1993,ESP,2h3,,"Polideportivo Juan de la Cierva, Getafe (ESP)",26 JUN 2021,1085
3180,2947,10.36,+1.5,Dominik ILLOVSZKY,04 JAN 2002,HUN,1,,"Olimpiai Sportpark, Győr (HUN)",03 JUL 2021,1085
3181,3150,10.37,+1.8,Ivan MORENO,14 JAN 1942,CHI,4qf1,,"Estadio Olímpico, Ciudad de México (MEX)",13 OCT 1968,1082
3182,3150,10.37,+1.9,Klaus EHL,16 AUG 1949,FRG,1h1,,Gelsenkirchen (FRG),28 JUN 1975,1082
3183,3150,10.37,0.0,Hugh FRASER,10 JUL 1952,CAN,4sf2,,Ciudad de México (MEX),13 OCT 1975,1082
3184,3150,10.37,+0.8,Larry JOHNSON,11 OCT 1957,USA,1,,"Champaign, IL (USA)",15 MAY 1976,1082
3185,3150,10.37,+0.3,Bogdan GRZEJSZCZAK,02 JUN 1950,POL,3,,Bydgoszcz (POL),25 JUN 1976,1082
3186,3150,10.37,,Luis ALERS,20 SEP 1950,PUR,2,,Ciudad de México (MEX),22 JUL 1977,1082
3187,3150,10.37,+1.6,Cole DOTY,06 JUN 1955,CAN,3h1,,Guadalajara (MEX),10 AUG 1977,1082
3188,3150,10.37,+1.1,Kevin NEWELL,26 MAR 1957,USA,6h3,,"Walnut, CA (USA)",16 JUN 1979,1082
3189,3150,10.37,,Meshak MENZIES,31 JUL 1957,RSA,1h,,Welkom (RSA),19 JAN 1980,1082
3190,3150,10.37,+2.0,Thomas MUNKELT,03 AUG 1952,GDR,2,,Jena (GDR),17 MAY 1980,1082
3191,3150,10.37,+1.8,Franco FÄHNDRICH,10 JUL 1954,SUI,1,,La Chaux-de-Fonds (SUI),27 SEP 1980,1082
3192,3150,10.37,+0.2,Javarro SIMS,27 JUN 1960,USA,3,,"Tallahassee, FL (USA)",18 APR 1981,1082
3193,3150,10.37,+2.0,Don MUHAMMAD,19 MAR 1956,USA,2,,"East Lansing, MI (USA)",23 MAY 1981,1082
3194,3150,10.37,+1.5,Don WILLIAMS,09 OCT 1960,USA,3h2,,"Athens, GA (USA)",14 MAY 1982,1082
3195,3150,10.37,+1.7,Ed SIMON,1959,USA,2,,"Houston, TX (USA)",18 MAR 1983,1082
3196,3150,10.37,+1.0,Jimmy DANIEL,15 MAR 1964,USA,3,,"San Angelo, TX (USA)",20 MAY 1983,1082
3197,3150,10.37,+1.9,Tomas GONZÁLEZ,11 JUN 1959,CUB,2,,La Habana (CUB),22 JUL 1983,1082
3198,3150,10.37,+1.8,Kenneth SUTTON,10 OCT 1962,USA,2f2,,"Austin, TX (USA)",07 APR 1984,1082
3199,3150,10.37,-0.1,Ken ZACHERY,19 NOV 1963,USA,2,,"Des Moines, IA (USA)",28 APR 1984,1082
3200,3150,10.37,+0.4,John WILLIAMS,02 JAN 1964,USA,2,,"Bakersfield, CA (USA)",26 MAY 1984,1082
3201,3150,10.37,+0.2,Paulo Roberto CORREIA,14 FEB 1960,BRA,1sf,,São Paulo (BRA),16 JUN 1984,1082
3202,3150,10.37,+1.9,Anthony SMALL,19 APR 1964,CAN,4,,"Manhattan, KS (USA)",11 MAY 1985,1082
3203,3150,10.37,,Pierre GOODE,28 JAN 1967,USA,1h2,,"Troy, AL (USA)",02 MAY 1986,1082
3204,3150,10.37,,Keith THOMAS,12 SEP 1968,USA,1,,"Charleston, IL (USA)",24 MAY 1986,1082
3205,3150,10.37,,Hsin-Fu CHENG,23 JUN 1965,TPE,1,,Tainan (TPE),28 JUN 1986,1082
3206,3150,10.37,+1.2,Vincent COLEMAN,28 JUN 1965,USA,1,,"New Orleans, LA (USA)",02 MAY 1987,1082
3207,3150,10.37,+1.2,Leonard HARRISON,11 NOV 1963,USA,2h1,,"Lubbock, TX (USA)",16 MAY 1987,1082
3208,3150,10.37,-0.4,Volker WESTHAGEMANN,09 MAR 1964,FRG,2,,Aachen (GER),05 JUN 1987,1084
3209,3150,10.37,+1.8,Nikolay RAZGONOV,16 JAN 1964,URS,4sf,,Bryansk (URS),16 JUL 1987,1082
3210,3150,10.37,+1.1,Micky MORRIS,24 AUG 1957,GBR,1,,Sandnes (NOR),23 AUG 1987,1082
3211,3150,10.37,,Eduardo NAVA,26 AUG 1968,MEX,1,,Ciudad Victoria (MEX),08 JUL 1988,1082
3212,3150,10.37,,Cyrus ALLEN,25 MAR 1969,JAM,1,,"Brenham, TX (USA)",20 APR 1989,1082
3213,3150,10.37,+1.8,Menelik LAWSON,29 JUL 1965,TOG,1,,Bordeaux (FRA),29 JUL 1989,1082
3214,3150,10.37,,Dmitriy BEY,29 SEP 1967,URS,1,,Bryansk (URS),08 SEP 1989,1082
3215,3150,10.37,,Ricky WILLIAMS,,USA,1,,"Northridge, CA (USA)",31 MAR 1990,1082
3216,3150,10.37,,Tyrone TURPIN,27 MAR 1973,USA,1,,"Charlottesville, VA (USA)",19 MAY 1990,1082
3217,3150,10.37,+0.1,Obinna EREGBU,09 NOV 1969,NGR,1,,"Lincoln, NE (USA)",19 MAY 1991,1082
3218,3150,10.37,+1.4,Steven GOOKEY,21 APR 1971,GBR,2h2,,Sheffield (GBR),20 JUL 1991,1082
3219,3150,10.37,+2.0,Innokentiy ZHAROV,23 NOV 1968,URS,1,,Moskva (URS),03 AUG 1991,1082
3220,3150,10.37,+1.1,Toshiya ONODA,20 NOV 1970,JPN,2sf3,,Tendo (JPN),06 OCT 1992,1082
3221,3150,10.37,+1.8,Barry SMITH,22 FEB 1971,USA,1,,"Long Beach, CA (USA)",10 JUN 1993,1082
3222,3150,10.37,0.0,Christian KONIECZNY,28 JAN 1972,GER,1h4,,Duisburg (GER),09 JUL 1993,1082
3223,3150,10.37,+1.0,Zhang HONG,10 APR 1967,CHN,3h3,,Beijing (CHN),08 SEP 1993,1082
3224,3150,10.37,+1.8,Claus HIRSBRO,09 MAR 1968,DEN,2,,Valencia (ESP),11 JUN 1994,1082
3225,3150,10.37,+1.4,Ricardo GREENIDGE,12 FEB 1971,CAN,4,,Victoria (CAN),29 JUL 1994,1082
3226,3150,10.37,,Sun-kuk JIN,25 OCT 1970,KOR,1,,Daegu (KOR),28 OCT 1994,1082
3227,3150,10.37,+0.6,Takahiro MAZUKA,29 JUN 1976,JPN,2,,Nagoya (JPN),30 OCT 1994,1082
3228,3150,10.37,+2.0,Dietrich JELLS,11 APR 1972,USA,1,,"Wilberforce, OH (USA)",13 MAY 1995,1082
3229,3150,10.37,+1.4,Francisco Javier NAVARRO,16 APR 1967,ESP,1,,Alcazar de San Juan (ESP),15 JUL 1995,1082
3230,3150,10.37,+1.6,Mohamed Masoud SALEM,30 MAY 1977,KSA,2,,Cairo (EGY),26 AUG 1995,1082
3231,3150,10.37,0.0,Percy KNOX,14 OCT 1969,USA,1,,"Tucson, AZ (USA)",16 MAR 1996,1082
3232,,,,,,,,,,,
3233,3150,10.37,+1.0,Hiroaki AKABORI,21 JUN 1972,JPN,h,,Sendai (JPN),17 MAY 1997,1082
3234,3150,10.37,0.0,Martin DUDA,05 JUL 1975,CZE,1,,Praha (CZE),18 MAY 1997,1082
3235,3150,10.37,+1.8,Angelo CIPOLLONI,16 FEB 1970,ITA,1f9,,Roma (ITA),07 JUN 1997,1082
3236,3150,10.37,-0.2,Roger GRÄBER,13 AUG 1970,GER,1,,Ludwigshafen (GER),12 JUL 1997,1083
3237,3150,10.37,+1.6,Hajime TERAMOTO,1977,JPN,2h4,,Yokohama (JPN),15 MAY 1998,1082
3238,3150,10.37,+1.8,Rah'Sheen CLAY,18 OCT 1976,USA,2,,"Akron, OH (USA)",23 MAY 1998,1082
3239,3150,10.37,+2.0,Justin FARGAS,,USA,3,,"Norwalk, CA (USA)",23 MAY 1998,1082
3240,3150,10.37,-1.6,Donald MCDONALD,06 JAN 1977,NZL,3,,Hamilton (NZL),26 FEB 1999,1091
3241,3150,10.37,+1.9,Tomáš DŘÍMAL,1973,CZE,1,,Praha (CZE),22 MAY 1999,1082
3242,3150,10.37,+1.7,Dwayne MCCLARY,02 APR 1977,USA,h,,"Waco, TX (USA)",22 MAY 1999,1082
3243,3150,10.37,+1.1,Ashada PRIMAS,02 JUN 1975,USA,1,,"Palm Beach, FL (USA)",25 MAY 1999,1082
3244,3150,10.37,+0.2,Jorge L. RICHARDSON,11 FEB 1976,PUR,2,,Ponce (PUR),12 JUN 1999,1082
3245,3150,10.37,+0.9,Miguel JANSSEN,05 SEP 1970,NED,sf,,Apeldoorn (NED),26 JUN 1999,1082
3246,3150,10.37,+0.3,Takashi MIYATA,24 MAY 1979,JPN,1,,Fukushima (JPN),09 JUL 1999,1082
3247,3150,10.37,+1.8,Sergey SLUKIN,22 JUN 1977,RUS,1,,Tula (RUS),29 JUL 1999,1082
3248,3150,10.37,+0.7,Glenn SMITH,11 SEP 1974,CAN,h,,Monachil (ESP),10 AUG 1999,1082
3249,3150,10.37,+1.0,Gavin HUNTER,05 JAN 1975,AUS,6,,Perth (AUS),05 FEB 2000,1082
3250,3150,10.37,+1.0,Andrew MCMANUS,11 DEC 1970,AUS,7,,Perth (AUS),05 FEB 2000,1082
3251,3150,10.37,-0.3,Reggie AUSTIN,21 JAN 1977,USA,h,,"Durham, NC (USA)",21 APR 2000,1083
3252,3150,10.37,0.0,Boshaw MACK,,USA,h,,"Troy, AL (USA)",21 APR 2000,1082
3253,3150,10.37,+0.8,Wai Hung CHIANG,15 APR 1976,HKG,2,,Tianjin (CHN),03 MAY 2000,1082
3254,3150,10.37,+1.0,James SHELTON,11 OCT 1980,USA,1,,"Tuscaloosa, AL (USA)",24 MAR 2001,1082
3255,3150,10.37,+1.3,Tim CARTER,21 SEP 1979,USA,1,,"Athens, GA (USA)",05 MAY 2001,1082
3256,3150,10.37,,Lansford DAVIS,11 OCT 1978,JAM,2,,"Odessa, TX (USA)",12 MAY 2001,1082
3257,3150,10.37,+1.1,Douglas TURNER,02 DEC 1966,GBR,2,,Avezzano (ITA),19 AUG 2001,1082
3258,3150,10.37,,Umaglia Kancanang SHYAM,01 JUL 1976,SGP,1h9,,Beijing (CHN),27 AUG 2001,1082
3259,3150,10.37,,Seth CATLIN,26 JUL 1979,USA,2,,"Starkville, MS (USA)",30 MAR 2002,1082
3260,3150,10.37,+1.9,Kevin ELLIS,18 JUN 1976,GBR,1h1,,"Cerritos, CA (USA)",06 APR 2002,1082
3261,3150,10.37,+1.5,Khalifa AL SAKER,24 MAY 1980,KSA,2h3,,Lapinlahti (FIN),14 JUL 2002,1082
3262,3150,10.37,+1.8,Adrian DURANT,18 OCT 1984,ISV,2,,"Clemson, SC (USA)",11 MAY 2003,1082
3263,3150,10.37,+0.8,Mohamed FARHAN,25 DEC 1979,BRN,2qf1,,Manila (PHI),21 SEP 2003,1082
3264,3150,10.37,+0.6,Paulvince OBUON,18 NOV 1983,KEN,1h3,,"Philadelphia, PA (USA)",23 APR 2004,1082
3265,3150,10.37,+0.2,Ryosuke IKUMI,06 JUL 1984,JPN,1sf2,,Yokohama (JPN),17 MAY 2004,1082
3266,3150,10.37,+1.8,Yusuke NAKAGAWA,25 APR 1982,JPN,3sf2,,Tokyo (JPN),03 JUL 2004,1082
3267,3150,10.37,0.0,Darren CHIN,30 JUN 1981,GBR,1,,Sestriere (ITA),01 AUG 2004,1082
3268,3150,10.37,+0.4,Jairo DUZANT,01 AUG 1979,AHO,2,,"Tucson, AZ (USA)",21 MAY 2005,1082
3269,3150,10.37,+1.6,Cameron DAYNE,,USA,1h2,,"Abilene, TX (USA)",26 MAY 2005,1082
3270,3150,10.37,+1.4,Michał BIELCZYK,05 JUN 1984,POL,1,,Kraków (POL),27 AUG 2005,1082
3271,3150,10.37,+0.2,Guibin PANG,02 FEB 1983,CHN,1h3,,Nanjing (CHN),18 OCT 2005,1082
3272,3150,10.37,,Randy JOHNSON,,USA,2,,"Prairie View, TX (USA)",01 APR 2006,1082
3273,3150,10.37,+1.6,Brandon SAINE,14 DEC 1988,USA,1,,"Dayton, OH (USA)",06 MAY 2006,1082
3274,3150,10.37,+0.7,Veselin PANKOV,20 APR 1986,BUL,1h1,,Sofia (BUL),17 MAY 2006,1082
3275,3150,10.37,+1.9,Roman BUBLYK,19 OCT 1985,UKR,3f1,,Málaga (ESP),28 JUN 2006,1082
3276,3150,10.37,+1.8,Maksim MOKRUSOV,04 OCT 1983,RUS,3,,Tula (RUS),15 JUL 2006,1082
3277,3150,10.37,+1.3,Stefano ANCESCHI,18 JUN 1984,ITA,1,,Bellinzona (SUI),26 AUG 2006,1082
3278,3150,10.37,+1.1,Hugo CHILA,22 JUL 1987,ECU,2,,Cuenca (ECU),10 MAR 2007,1082
3279,3150,10.37,,Teddy POOLE,1986,USA,2h1,,"Coffeyville, KS (USA)",18 MAY 2007,1082
3280,3150,10.37,+1.0,Andre WELLINGTON,12 OCT 1986,JAM,3f3,,San Luis Potosi (MEX),19 MAY 2007,1082
3281,3150,10.37,+1.4,Jean Carlos PEGUERO,06 JUL 1987,DOM,1,,Santo Domingo (DOM),06 APR 2008,1082
3282,3150,10.37,+1.4,Mychal DUNGEY,13 OCT 1988,USA,3f2,,"Fort Worth, TX (USA)",19 APR 2008,1082
3283,3150,10.37,+1.9,Ryan PENN,06 APR 1988,BAH,2f3,,"Abilene, TX (USA)",09 MAY 2008,1082
3284,3150,10.37,+1.9,Cedric HARRIS,30 MAY 1986,USA,3,,"Houston, TX (USA)",10 MAY 2008,1082
3285,3150,10.37,-1.1,Atolani AKINKUOTO,30 APR 1988,USA,2h2,,"Tallahassee, FL (USA)",30 MAY 2008,1088
3286,3150,10.37,+0.2,Krzysztof JABLOŃSKI,10 APR 1985,POL,1,,Łódź (POL),20 JUN 2008,1082
3287,3150,10.37,+1.5,Mike PYRTLE,29 JAN 1984,USA,2,,"San Marcos, TX (USA)",16 MAY 2009,1082
3288,3150,10.37,+1.4,Héctor COTTO,25 APR 1984,PUR,1f1,,"Walnut, CA (USA)",16 APR 2010,1082
3289,3150,10.37,+1.9,Neko FREEMAN,06 SEP 1989,USA,2,,"Denton, TX (USA)",09 MAY 2010,1082
3290,3150,10.37,+2.0,Trevor GRAHAM,27 JUL 1989,USA,5,,"Durham, NC (USA)",23 APR 2011,1082
3291,3150,10.37,+1.1,Elvijs MISĀNS,08 APR 1989,LAT,1f1,,Riga (LAT),02 JUN 2011,1082
3292,3150,10.37,+1.8,Emmanuel KUBI,16 OCT 1989,GHA,5sf1,,Maputo (MOZ),12 SEP 2011,1082
3293,3150,10.37,0.0,Gang ZHAO,19 NOV 1991,CHN,4,,Zhaoqing (CHN),14 APR 2012,1082
3294,3150,10.37,0.0,Eusebio CÁCERES,10 SEP 1991,ESP,2,,Toledo (ESP),21 JUL 2012,1082
3295,3150,10.37,,Jamarl HOLLOWAY,,USA,1,,"Gulfport, MS (USA)",16 MAR 2013,1082
3296,3150,10.37,+1.8,Alberto GAVALDÁ,05 NOV 1992,ESP,2,,Zaragoza (ESP),08 JUN 2013,1082
3297,3150,10.37,+1.8,Odail TODD,09 JUN 1994,JAM,3,,Kingston (JAM),15 JUN 2013,1082
3298,3150,10.37,+0.6,Maximilian KESSLER,06 APR 1989,GER,5,,Ulm (GER),06 JUL 2013,1082
3299,3150,10.37,+1.3,Raheem ROBINSON,03 NOV 1995,JAM,3,,Kingston (JAM),28 MAR 2014,1082
3300,3150,10.37,+1.3,Jerrell HANCOCK,06 JUL 1989,USA,3f1,,"Wichita, KS (USA)",12 APR 2014,1082
3301,3150,10.37,+1.0,DeMario JOHNSON,11 SEP 1990,USA,4h1,,"Lubbock, TX (USA)",17 MAY 2014,1082
3302,3150,10.37,+0.1,Vladimir VALENCIA,12 JUN 1989,COL,2,,Medellín (COL),27 JUN 2014,1082
3303,3150,10.37,+1.4,Jonathan Oliver PERMAL,15 JAN 1994,MRI,2f3,,Réduit (MRI),12 APR 2015,1082
3304,3150,10.37,+1.4,Felipe DOS SANTOS,30 JUL 1994,BRA,2ce2,,"CIBC, Toronto (CAN)",22 JUL 2015,1082
3305,3150,10.37,+1.3,Kotaro TANIGUCHI,03 NOV 1994,JPN,3f1,,Tokyo (JPN),26 JUL 2015,1082
3306,3150,10.37,+1.1,Alan ALAIS,28 JUL 1990,FRA,1,,Kourou (FRA),09 APR 2016,1082
3307,3150,10.37,+0.6,Marquett SIMMONS,1994,USA,1h2,,"Banner Elk, NC (USA)",29 APR 2016,1082
3308,3150,10.37,+0.7,Arturo Harmodio DELISER ESPINOSA,24 APR 1997,PAN,1,,San José (CRC),21 MAY 2016,1082
3309,3150,10.37,+1.9,Jun ZHANG,09 NOV 1992,CHN,1h3,,Chongqing (CHN),18 JUN 2016,1082
3310,3150,10.37,0.0,Dmitriy SYCHEV,12 JUN 1994,RUS,2,,Cheboksary (RUS),20 JUN 2016,1082
3311,3150,10.37,+2.0,Todd HANDLEY,,USA,2,,"Amarillo, TX (USA)",23 APR 2017,1082
3312,3150,10.37,+0.9,Christian SOURAPAS,17 JUL 1996,USA,3,,"Los Angeles, CA (USA)",30 APR 2017,1082
3313,3150,10.37,-1.1,Jean-Yann DE GRACE,19 MAY 1995,MRI,1f1,,Bern (SUI),28 MAY 2017,1088
3314,3150,10.37,+0.7,Maximilian RUTH,05 MAR 1994,GER,3f2,,Regensburg (GER),11 JUN 2017,1082
3315,3150,10.37,+1.1,Retshidisitswe MLENGA,27 FEB 2000,RSA,1sf2,,"Kasarani, Nairobi (KEN)",12 JUL 2017,1082
3316,3150,10.37,+2.0,Terrique STENNETT,03 JAN 2003,JAM,2,,Kingston (JAM),23 MAR 2018,1082
3317,3150,10.37,+2.0,Aaron PIPER,,USA,4h4,,"Austin, TX (USA)",30 MAR 2018,1082
3318,3150,10.37,+1.7,Isaiah TAYLOR,01 APR 1997,USA,1f2,,"Coral Gables, FL (USA)",07 APR 2018,1082
3319,3150,10.37,+0.8,Cameron BOLDEN,23 APR 1998,USA,1,,"Jacksonville, FL (USA)",12 MAY 2018,1082
3320,3150,10.37,+0.5,Malik MOFFETT,11 APR 1994,USA,2h2,,"Bloomington, IN (USA)",12 MAY 2018,1082
3321,3150,10.37,+1.6,Tre JAMES,,USA,2h4,,"Sacramento, CA (USA)",24 MAY 2018,1082
3322,3150,10.37,+1.4,Frederico CURVELO,11 JUL 1997,POR,1h1,,Jesolo (ITA),09 JUN 2018,1082
3323,3150,10.37,+0.7,Okeem MOORE,1999,USA,1,,"Greensboro, NC (USA)",16 JUN 2018,1082
3324,3150,10.37,+0.5,Masafumi NAOKI,19 NOV 1993,JPN,3h6,,Yamaguchi (JPN),22 JUN 2018,1082
3325,3150,10.37,+1.9,Muhammed JATTA,30 JAN 1998,NOR,1h4,,Oslo (NOR),05 JUL 2018,1082
3326,3150,10.37,+1.1,Keny BLECOURT,11 JUN 1997,FRA,4h2,,Albi (FRA),06 JUL 2018,1082
3327,3150,10.37,+0.3,Jonathan BARDOTTIER,07 FEB 1992,MRI,3f2,,Réduit (MRI),06 JUL 2018,1082
3328,3150,10.37,+1.6,Arata TATSUMI,21 APR 2000,JPN,1sf1,,Ise (JPN),03 AUG 2018,1082
3329,3150,10.37,+1.9,Ronnie WELLS,27 MAR 1996,GBR,1f1,,Lee Valley (GBR),15 AUG 2018,1082
3330,3150,10.37,+1.4,Seth HOLLOWAY,19 DEC 1999,USA,2f1,,"Los Angeles, CA (USA)",28 APR 2019,1082
3331,3150,10.37,+1.1,Po-Yu CHENG,27 APR 1997,TPE,2,,Chiayi (TPE),29 APR 2019,1082
3332,3150,10.37,+1.2,Melbin MARCELINO,23 MAY 1997,DOM,2f2,,Barranquilla (COL),18 MAY 2019,1082
3333,,,,,,,,,,,
3334,3150,10.37,+1.0,Dorien SIMON,,USA,2,,"Seattle, WA (USA)",15 JUN 2019,1082
3335,3150,10.37,+1.9,Kyle ENNIS,09 AUG 1991,GBR,1f1,,Yeovil (GBR),06 JUL 2019,1082
3336,3150,10.37,+1.3,Yoshihiro SOMEYA,14 JUL 1998,JPN,3f3,,Hachioji (JPN),02 AUG 2019,1082
3337,3150,10.37,+1.0,Gyuhyeong LEE,02 APR 1997,KOR,5f2,,"Prefectural Stadium, Fujiyoshida (JPN)",01 SEP 2019,1082
3338,3150,10.37,+1.9,Kei SEIRIKI,18 SEP 1994,JPN,1h9,,"Athletics Stadium, Toyama (JPN)",06 SEP 2020,1082
3339,3150,10.37,+1.2,Nicholas FERNS,14 JAN 1997,RSA,1f3,,"DP de Villiers Stadium, Sasolburg (RSA)",13 MAR 2021,1082
3340,3150,10.37,-0.1,Dickson KAMUNGEREMU,25 JUL 1989,ZIM,3h2,,"National Heroes Stadium, Lusaka (ZAM)",10 APR 2021,1082
3341,3150,10.37,+1.5,Letlhogonolo MOLEYANE,07 FEB 2003,RSA,4sf2,,"Bestmed Tuks Stadium, Pretoria (RSA)",15 APR 2021,1082
3342,3150,10.37,+1.6,Rodney HEATH,,USA,4f2,,"Percy Beard Track (Un. of Florida), Gainesville, FL (USA)",17 APR 2021,1082
3343,3150,10.37,+1.0,Dekaylin METCALF,14 DEC 1997,USA,9h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1082
3344,3150,10.37,+1.0,Andrew MORGAN-HARRISON,09 MAR 1998,GBR,1f3,,"Loughborough University Track, Loughborough (GBR)",12 MAY 2021,1082
3345,3150,10.37,+1.6,Tyrell EDWARDS,25 FEB 1999,TTO,7,,"Texan Track & Field Complex, Levelland, TX (USA)",13 MAY 2021,1082
3346,3150,10.37,+1.3,Gianno PEDDY,05 JUN 1999,RSA,4,,"UJ Stadium, Johannesburg (RSA)",14 MAY 2021,1082
3347,3150,10.37,+1.4,Coby HILTON,,USA,1,,"USD Lillibridge Track Complex, Vermillion, SD (USA)",15 MAY 2021,1082
3348,3150,10.37,+1.9,Dylan KAUTZ,,USA,1h2,,"USD Lillibridge Track Complex, Vermillion, SD (USA)",15 MAY 2021,1082
3349,3150,10.37,+0.3,Adrian CURRY,17 MAY 2001,BAH,6,,"Demirjian Park (Univ. of Illiniois), Champaign, IL (USA)",16 MAY 2021,1082
3350,3150,10.37,+1.6,Pablo MATEO,01 FEB 2001,FRA,4h1,,"Stadium Municipal, Albi (FRA)",22 MAY 2021,1082
3351,3150,10.37,+0.9,Henry BANDIAKY,13 DEC 1995,SEN,1h2,,"Stade Senghor, Dakar (SEN)",23 MAY 2021,1082
3352,3150,10.37,+1.8,Nigel GREEN,,USA,2,,"GVSU La Crosse Stadium, Allendale, MI (USA)",29 MAY 2021,1082
3353,3150,10.37,-0.1,Toby MAKOYAWO,10 MAY 2002,GBR,1f1,,"Norman Park Athletics Track, Bromley (GBR)",06 JUN 2021,1082
3354,3150,10.37,+0.8,Wellington ZAZA,20 JAN 1995,LBR,1f1,,"Stadion Lachen, Thun (SUI)",16 JUN 2021,1082
3355,3150,10.37,+1.2,Alicke CRANSTON,06 MAY 2004,JAM,1,,"National Stadium, Kingston (JAM)",24 JUN 2021,1082
3356,3323,10.38,+0.4,Karl-Peter SCHMIDTKE,16 DEC 1945,FRG,2h7,,"Estadio Olímpico, Ciudad de México (MEX)",13 OCT 1968,1079
3357,3323,10.38,+2.0,Canagasabai KUNALAN,23 OCT 1942,SGP,7qf4,,"Estadio Olímpico, Ciudad de México (MEX)",13 OCT 1968,1079
3358,3323,10.38,+2.0,George DANIELS,08 MAR 1950,GHA,1h5,,Christchurch (NZL),25 JAN 1974,1079
3359,3323,10.38,,Jürgen PFENNIG,29 SEP 1952,GER,2,,Dresden (GER),22 JUN 1975,1079
