,0,1,2,3,4,5,6,7,8,9
1128,1109,46.63,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,1f2,,"Pingles Stadium, Nuneaton (GBR)",16 MAY 2021,1069
1129,1109,46.63,Omajuwa ETIWE,,USA,3q3,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",26 MAY 2021,1069
1130,1109,46.63,Raidel ACEA,31 OCT 1990,POR,8f1,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1069
1131,1109,46.63,Mame-Ibra ANNE,07 NOV 1989,FRA,6f2,,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1069
1132,1109,46.63,Alex BECK,07 FEB 1992,AUS,1,,"Sports Reserve, Townsville (AUS)",19 JUN 2021,1069
1133,1109,46.63,Tymoteusz ZIMNY,14 MAR 1998,POL,8,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1069
1134,1109,46.63,Jamal RHODEN-STEVENS,27 APR 1994,GBR,4,,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,1069
1135,1109,46.63,Luguelín SANTOS,12 NOV 1992,DOM,6f1,,Castellón (ESP),29 JUN 2021,1069
1136,1125,46.64,Pieter CONRADIE,20 OCT 1994,RSA,1f1,,"McArthur Stadium, Potchefstroom (RSA)",13 MAR 2021,1069
1137,1125,46.64,Dillon BEDELL,,USA,3h1,,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2021,1069
1138,1125,46.64,Nicolas SALINAS SEFAIR,06 SEP 1998,COL,1,,Ibagué (COL),17 APR 2021,1069
1139,1125,46.64,Charlie CARVELL,30 JUN 2004,GBR,2,,"Trafford Athletic Stadium, Manchester (GBR)",08 MAY 2021,1069
1140,1125,46.64,Antonio HANSON,21 MAY 2002,JAM,4sf1,,"National Stadium, Kingston (JAM)",14 MAY 2021,1069
1141,1125,46.64,Jackson JUNKINS,,USA,3h1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",14 MAY 2021,1069
1142,1125,46.64,Hantao DENG,10 MAY 2000,CHN,2,,Chengdu (CHN),14 MAY 2021,1069
1143,1125,46.64,Ryuki IWASAKI,13 AUG 2000,JPN,1f1,,"Takebishi Stadium, Kyoto (JPN)",21 MAY 2021,1069
1144,1125,46.64,Elijah YOUNG,,USA,3q1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1069
1145,1125,46.64,Pieter CONRADIE,20 OCT 1994,RSA,6f5,,"Bestmed Tuks Stadium, Pretoria (RSA)",29 MAY 2021,1069
1146,1125,46.64,Asa GUEVARA,20 DEC 1995,TTO,5,,"Nashville, TN (USA)",06 JUN 2021,1069
1147,1125,46.64,Taj BURGESS,1999,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1069
1148,1125,46.64,Gideon Ernst NARIB,27 MAY 1990,NAM,4f5,,"Bestmed Tuks Stadium, Pretoria (RSA)",12 JUN 2021,1069
1149,1125,46.64,Terrence AGARD,16 APR 1990,NED,1sf1,,"AV Sprint Breda, Breda (NED)",25 JUN 2021,1069
1150,1125,46.64,Pau FRADERA,08 APR 1987,ESP,3h3,,"Polideportivo Juan de la Cierva, Getafe (ESP)",26 JUN 2021,1069
1151,1125,46.64,Anbar Jamaan ALZAHRANI,13 MAR 2002,KSA,1,,"Estadi Joan Serrahima, Barcelona (ESP)",01 JUL 2021,1069
1152,1141,46.65,Zablon Ekhal EKWAM,04 AUG 1997,KEN,1h1,,"Nyayo National Stadium, Nairobi (KEN)",27 FEB 2021,1068
1153,1141,46.65,Manuel GUIJARRO,07 JUL 1998,ESP,1,,L'Hospitalet (ESP),24 APR 2021,1068
1154,1141,46.65,Ashley HLUNGWANI,25 APR 1991,RSA,1f1,,"McArthur Stadium, Potchefstroom (RSA)",29 APR 2021,1068
1155,1141,46.65,Nicholas RAMEY,30 APR 2001,USA,2,,"Drake Stadium, Los Angeles, CA (USA)",02 MAY 2021,1068
1156,1141,46.65,Jaheel HYDE,02 FEB 1997,JAM,2f2,,"GC Foster College, Spanish Town (JAM)",08 MAY 2021,1068
1157,1141,46.65,Omajuwa ETIWE,,USA,3h3,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",14 MAY 2021,1068
1158,1141,46.65,Tarees RHODEN,19 SEP 2000,JAM,2f2,,"WTAMU T&Fi Complex, Canyon, TX (USA)",16 MAY 2021,1068
1159,1141,46.65,Brandon OUTLAW,02 JAN 1999,USA,6q4,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1068
1160,1141,46.65,Matthys NORTJE,02 FEB 2002,RSA,2q6,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",26 MAY 2021,1068
1161,1141,46.65,Luka JANEŽIČ,14 NOV 1995,SLO,1f4,,"Športni center, Kranj (SLO)",05 JUN 2021,1068
1162,1141,46.65,Lewis DAVEY,24 OCT 2000,GBR,1f1,,"Stratford Community Track, London (GBR)",13 JUN 2021,1068
1163,1141,46.65,Lei WU,09 JUL 1996,CHN,2h4,,Chongqing (CHN),24 JUN 2021,1068
1164,1141,46.65,Netanel DOROTHEA,22 NOV 2000,NED,5,,"AV Sprint Breda, Breda (NED)",27 JUN 2021,1068
1165,1141,46.65,Lionel SPITZ,12 JAN 2001,SUI,4,,"Stadion Hard, Langenthal (SUI)",27 JUN 2021,1068
1166,1141,46.65,Baboloki THEBE,18 MAR 1997,BOT,5,,"Stade Raymond Petit, Tomblaine (FRA)",05 JUL 2021,1068
1167,1141,46.65,Oliver MURCKO,03 MAY 2001,SVK,4sf2,,"Kadrioru staadion, Tallinn (EST)",09 JUL 2021,1068
1168,1157,46.66,Tyler GUNN,23 OCT 1999,AUS,2,,"Olympic Stadium, Sydney (AUS)",07 MAR 2021,1067
1169,1157,46.66,Musa ISAH,26 AUG 2000,BRN,4,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1067
1170,1157,46.66,Jevon O'BRYANT,2001,USA,1f1,,"Cowley College, Arkansas City, KS (USA)",30 APR 2021,1067
1171,1157,46.66,Jonathan IMES,1999,USA,4q1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1067
1172,1157,46.66,Ashwin JOOD,25 OCT 2000,RSA,4f5,,"Bestmed Tuks Stadium, Pretoria (RSA)",19 JUN 2021,1067
1173,1157,46.66,Iñigo PÉREZ,21 JAN 1992,ESP,3h2,,"Polideportivo Juan de la Cierva, Getafe (ESP)",26 JUN 2021,1067
1174,1157,46.66,Charlie BARTHOLOMEW,,USA,2,,"Renton Memorial Stadium, Seattle, WA (USA)",02 JUL 2021,1067
1175,1164,46.67,Alex BECK,07 FEB 1992,AUS,1f1,,"QSAC, Nathan, Brisbane (AUS)",23 JAN 2021,1067
1176,1164,46.67,Elián LARREGINA,20 FEB 2000,ARG,1,,"CeNARD, Buenos Aires (ARG)",20 MAR 2021,1067
1177,1164,46.67,Berend KOEKEMOER,12 JUN 1995,RSA,1sf2,,"Bestmed Tuks Stadium, Pretoria (RSA)",27 MAR 2021,1067
1178,1164,46.67,Pieter CONRADIE,20 OCT 1994,RSA,3sf2,,"Bestmed Tuks Stadium, Pretoria (RSA)",16 APR 2021,1067
1179,1164,46.67,Nicholas RAMEY,30 APR 2001,USA,2,,"Jack Rose Track/Long Beach St. Univ., Long Beach, CA (USA)",17 APR 2021,1067
1180,1164,46.67,Isaac ALLANAREM,,USA,3f3,,"GCU Track & Field, Phoenix, AZ (USA)",24 APR 2021,1067
1181,1164,46.67,Solomon STRADER,22 DEC 2001,USA,2f2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2021,1067
1182,1164,46.67,James MILHOLEN,,USA,5f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",01 MAY 2021,1067
1183,1164,46.67,Rami BALTI,08 JAN 2001,TUN,2f3,,"Nevin Yanıt Atletizm Pisti, Mersin (TUR)",01 MAY 2021,1067
1184,1164,46.67,Tom WILLEMS,19 OCT 2000,AUS,2h1,,"Veterans Memorial Stadium, Clovis, CA (USA)",14 MAY 2021,1067
1185,1164,46.67,Muzuri MATTAR,,USA,1h1,,"Turner Stadium, Humble, TX (USA)",16 MAY 2021,1067
1186,1164,46.67,Marcus CHAMBERS,03 NOV 1994,USA,5f3,,"Fort Worth, TX (USA)",18 MAY 2021,1067
1187,1164,46.67,Jon MAAS,1998,USA,4q4,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",26 MAY 2021,1067
1188,1164,46.67,Jimmie WILLIAMS,,USA,5h1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1067
1189,1164,46.67,Ilyas ÇANAKÇI,07 SEP 2001,TUR,1f2,,Bursa (TUR),06 JUN 2021,1067
1190,1164,46.67,Sikiru Adewale ADEYEMI,02 JUL 1998,NGR,4f1,,"Yabatech Sport Complex, Lagos (NGR)",18 JUN 2021,1067
1191,1164,46.67,Yu Ang WU,18 MAR 1998,CHN,3h4,,Chongqing (CHN),24 JUN 2021,1067
1192,1164,46.67,Rusheen MCDONALD,17 AUG 1992,JAM,1h3,,"National Stadium, Kingston (JAM)",25 JUN 2021,1067
1193,1164,46.67,Mihai Cristian PÎSLARU,22 MAR 1999,ROU,8f1,,"Kadrioru staadion, Tallinn (EST)",10 JUL 2021,1067
1194,1183,46.68,Edrick FLORÉAL JR,23 MAR 1995,CAN,1f2,,"Park West Ath. Complex, San Antonio, TX (USA)",20 MAR 2021,1066
1195,1183,46.68,Chancellor STEPHENSON,,USA,1f1,,"Elmer Gray Stadium (Abilene Christian U.), Abilene, TX (USA)",20 MAR 2021,1066
1196,1183,46.68,Musa ISAH,26 AUG 2000,BRN,1f2,,"National Training Center, Clermont, FL (USA)",04 APR 2021,1066
1197,1183,46.68,Demar FRANCIS,25 JAN 2001,JAM,2f4,,"USD Lillibridge Track Complex, Vermillion, SD (USA)",10 APR 2021,1066
1198,1183,46.68,Henry LARKIN,,USA,1,,"Roy P. Drachman Stadium, Tucson, AZ (USA)",17 APR 2021,1066
1199,1183,46.68,Chancellor STEPHENSON,,USA,2f1,,"Terry & Linda Fuller T&F Complex (Texas Tech), Lubbock, TX (USA)",23 APR 2021,1066
1200,1183,46.68,Alexander SCHWEDT,,USA,2h4,,"Paul Derr TF Facility, Raleigh, NC (USA)",14 MAY 2021,1066
1201,1183,46.68,Jermaine HOLT,1998,USA,3q6,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",26 MAY 2021,1066
1202,1183,46.68,Nery BRENES,25 SEP 1985,CRC,2,,"Estadio Nacional - La Sabana, San José (CRC)",29 MAY 2021,1066
1203,1183,46.68,Michal DESENSKÝ,01 MAR 1993,CZE,6,,"x-bionic sphere, Šamorín (SVK)",02 JUN 2021,1066
1204,1183,46.68,Luguelín SANTOS,12 NOV 1992,DOM,5f1,,Salamanca (ESP),05 JUN 2021,1066
1205,1183,46.68,Edward FAULDS,01 JAN 2003,GBR,1,,"Bedford Athletic Stadium, Bedford (GBR)",19 JUN 2021,1066
1206,1183,46.68,Aliaksandr VASILEUSKI,05 JAN 1992,BLR,1f3,,"Dinamo National Olympic Stadium, Minsk (BLR)",25 JUN 2021,1066
1207,1196,46.69,Zhiyu XIE,24 MAR 2000,CHN,2,,Shaoxing (CHN),08 APR 2021,1065
1208,1196,46.69,João COELHO,04 APR 1999,POR,2,,"Centro Desportivo Nacional do Jamor, Lisboa (POR)",17 APR 2021,1065
1209,1196,46.69,Gamali FELIX,1999,GRN,1f5,,"Cowley College, Arkansas City, KS (USA)",30 APR 2021,1065
1210,1196,46.69,Telron BRADFORD,2001,USA,1f5,,"Cowley College, Arkansas City, KS (USA)",30 APR 2021,1065
1211,1196,46.69,David SEETE,22 MAR 2001,RSA,1f3,,"Mike A. Myers Stadium, Austin, TX (USA)",01 MAY 2021,1065
1212,,,,,,,,,,
1213,1196,46.69,Nathan GEORGE,07 JAN 1994,CAN,6f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",01 MAY 2021,1065
1214,1196,46.69,Rabah YOUSIF,11 DEC 1986,GBR,5,,"Olympic Stadium, Tokyo (JPN)",09 MAY 2021,1065
1215,1196,46.69,Jamal RHODEN-STEVENS,27 APR 1994,GBR,1f1,,"Loughborough University Track, Loughborough (GBR)",12 MAY 2021,1065
1216,1196,46.69,Thapelo PHORA,21 NOV 1991,RSA,1f5,,"Bestmed Tuks Stadium, Pretoria (RSA)",22 MAY 2021,1065
1217,1196,46.69,Nout WARDENBURG,18 FEB 1997,NED,1f3,,"Gemeentelijk Sportpark, Tilburg (NED)",24 MAY 2021,1065
1218,1196,46.69,Gideon Ernst NARIB,27 MAY 1990,NAM,2f4,,"Bestmed Tuks Stadium, Pretoria (RSA)",29 MAY 2021,1065
1219,1196,46.69,Patrik ŠORM,21 NOV 1993,CZE,2,,"Stadion Juliska, Praha (CZE)",07 JUN 2021,1065
1220,1196,46.69,Alexander RUSSO,26 JUL 1994,BRA,3h4,,"COTP Stadium, São Paulo (BRA)",10 JUN 2021,1065
1221,1196,46.69,Zhiyu XIE,24 MAR 2000,CHN,2,,"Shangyu Stadium, Shaoxing (CHN)",12 JUN 2021,1065
1222,1196,46.69,Kennedy LUCHEMBE,08 JUL 2001,ZAM,2f3,,"Teslim Balogun Stadium, Lagos (NGR)",24 JUN 2021,1065
1223,1196,46.69,Lorenzo BENATI,05 APR 2002,ITA,2h3,,"Stadio Quercia, Rovereto (ITA)",25 JUN 2021,1065
1224,1196,46.69,Nijel AMOS,15 MAR 1994,BOT,2f2,,"McArthur Stadium, Potchefstroom (RSA)",26 JUN 2021,1065
1225,1196,46.69,Austin COLE,31 OCT 1998,CAN,4,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",29 JUN 2021,1065
1226,1214,46.70,Jonathon SAWYER,,USA,1h4,,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2021,1065
1227,1214,46.70,Sulaimane BANGURA,,USA,3f1,,"Cregger Track (South Columbia), Columbia, SC (USA)",27 MAR 2021,1065
1228,1214,46.70,Alexander RUSSO,26 JUL 1994,BRA,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",10 APR 2021,1065
1229,1214,46.70,Luyando MUDENDA,1994,ZAM,4f1,,"National Heroes Stadium, Lusaka (ZAM)",10 APR 2021,1065
1230,1214,46.70,Pieter CONRADIE,20 OCT 1994,RSA,1h4,,"Bestmed Tuks Stadium, Pretoria (RSA)",15 APR 2021,1065
1231,1214,46.70,Donnie JAMES,,USA,4f1,,"Jesse Owens Stadium, Columbus, OH (USA)",01 MAY 2021,1065
1232,1214,46.70,Khallifah ROSSER,13 JUL 1995,USA,1f3,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 MAY 2021,1065
1233,1214,46.70,Owen SMITH,07 NOV 1994,GBR,1f1,,"Pingles Stadium, Nuneaton (GBR)",16 MAY 2021,1065
1234,1214,46.70,James MILHOLEN,,USA,4q6,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",26 MAY 2021,1065
1235,1214,46.70,Oscar MAVUNDLA,26 MAR 1992,RSA,3f4,,"Bestmed Tuks Stadium, Pretoria (RSA)",29 MAY 2021,1065
1236,1214,46.70,Brian FAUST,12 JAN 1999,USA,5f1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1065
1237,1214,46.70,Sinan ÖREN,10 FEB 1998,TUR,2f2,,Bursa (TUR),06 JUN 2021,1065
1238,1214,46.70,Howard FIELDS,25 JAN 1999,USA,7sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1065
1239,1214,46.70,Haowen ZHOU,04 JUL 2001,CHN,2h3,,Chongqing (CHN),24 JUN 2021,1065
1240,1214,46.70,Fuga SATO,01 JUN 1996,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",25 JUN 2021,1065
1241,1214,46.70,Ezequiel SUAREZ HIDALGO,13 MAY 1997,PUR,h1,,San José (CRC),27 JUN 2021,1065
1242,1214,46.70,El-Mir REALE,26 JUL 1999,FRA,6,,"Stade Josette et Roger Mikulak, Angers (FRA)",27 JUN 2021,1065
1243,1214,46.70,Javier SÁNCHEZ,12 MAR 2000,ESP,2h1,,"Kadrioru staadion, Tallinn (EST)",08 JUL 2021,1065
1244,1214,46.70,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,3h1,,"Kadrioru staadion, Tallinn (EST)",08 JUL 2021,1065
1245,1233,46.71,Damarre MARTIN,,USA,1f2,,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",26 MAR 2021,1064
1246,1233,46.71,Lei WU,09 JUL 1996,CHN,3,,Shaoxing (CHN),08 APR 2021,1064
1247,1233,46.71,Gamali FELIX,1999,GRN,2f1,,"Terry & Linda Fuller T&F Complex (Texas Tech), Lubbock, TX (USA)",10 APR 2021,1064
1248,1233,46.71,Patrick FORREST,12 MAY 1999,USA,2f4,,"UVA Lanningan Field, Charlottesville, VA (USA)",16 APR 2021,1064
1249,1233,46.71,Philip OSEI,30 OCT 1990,CAN,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",17 APR 2021,1064
1250,1233,46.71,Mitsuki KAWAUCHI,02 JUN 1997,JPN,6,,"Olympic Stadium, Tokyo (JPN)",09 MAY 2021,1064
1251,1233,46.71,Dubem AMENE,10 NOV 2002,USA,5q2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1064
1252,1233,46.71,Eugene OMALLA,,UGA,2,,"GVSU La Crosse Stadium, Allendale, MI (USA)",29 MAY 2021,1064
1253,1233,46.71,Lionel SPITZ,12 JAN 2001,SUI,1f1,,"Stadion Trinermatten, Zofingen (SUI)",05 JUN 2021,1064
1254,1233,46.71,Andreas Haara BAKKETUN,21 FEB 2001,NOR,1f3,,"Bislett Stadion, Oslo (NOR)",12 JUN 2021,1064
1255,1233,46.71,Javier SÁNCHEZ,12 MAR 2000,ESP,3,,La Nucia (ESP),12 JUN 2021,1064
1256,1233,46.71,Gardeo ISAACS,27 DEC 1998,RSA,5f5,,"Bestmed Tuks Stadium, Pretoria (RSA)",19 JUN 2021,1064
1257,1233,46.71,Myles MISENER-DALEY,06 MAR 2001,CAN,2,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",25 JUN 2021,1064
1258,1233,46.71,Lee THOMPSON,05 MAR 1997,GBR,5,,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,1064
1259,1233,46.71,Michael JOSEPH,,LCA,1,,"George Odlum Stadium, Vieux-Fort (LCA)",26 JUN 2021,1064
1260,1233,46.71,Šimon BUJNA,27 DEC 1995,SVK,1,,"Mestský atletický štadión, Trnava (SVK)",27 JUN 2021,1064
1261,1233,46.71,Gregor GRAHOVAC,24 APR 2000,SLO,1f2,,"Stadion ""Ob jezeru"", Velenje (SLO)",01 JUL 2021,1064
1262,1233,46.71,Javier SÁNCHEZ,12 MAR 2000,ESP,5sf2,,"Kadrioru staadion, Tallinn (EST)",09 JUL 2021,1064
1263,1251,46.72,Tianrui FAN,09 JUL 2002,CHN,1,,Chengdu (CHN),01 APR 2021,1063
1264,1251,46.72,Ade JONES-ROUNDTRE,1998,USA,1f1,,"Tom Black Track at LaPorte Stadium (Un. of Tennessee), Knoxville, TN (USA)",09 APR 2021,1063
1265,1251,46.72,Samson Oghenewegba NATHANIEL,29 AUG 1997,NGR,1sf2,,"Samuel Ogbemudia Stadium, Benin City (NGR)",10 APR 2021,1063
1266,1251,46.72,Ashley MOLONEY,13 MAR 2000,AUS,1ce1,,"SOPAC, Sydney (AUS)",15 APR 2021,1063
1267,1251,46.72,Musa ISAH,26 AUG 2000,BRN,4f2,,"Percy Beard Track (Un. of Florida), Gainesville, FL (USA)",17 APR 2021,1063
1268,1251,46.72,Wayne LAWRENCE,,USA,1f1,,"Demirjian Park (Univ. of Illiniois), Champaign, IL (USA)",23 APR 2021,1063
1269,1251,46.72,Nylo CLARKE,,USA,4h3,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",14 MAY 2021,1063
1270,1251,46.72,Isaiah PALMER,17 JUL 1998,USA,6q2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1063
1271,1251,46.72,Rhayko SCHWARTZ,1997,USA,6h1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",29 MAY 2021,1063
1272,1251,46.72,Kelvis PADRINO,26 FEB 1997,VEN,1h2,,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",29 MAY 2021,1063
1273,1251,46.72,Mohamed Ali GOUANED,05 JUL 2002,ALG,2,,"Stadion Radés, Radés (TUN)",17 JUN 2021,1063
1274,1251,46.72,Aleksandr BUYANOVSKIY,23 APR 1994,ANA,3sf3,,"Olympic Stadium, Cheboksary (RUS)",24 JUN 2021,1063
1275,1251,46.72,Aleksandr MASYUTENKO,27 APR 1998,RUS,5,,"Olympic Stadium, Cheboksary (RUS)",25 JUN 2021,1063
1276,1251,46.72,Boško KIJANOVIĆ,21 JUN 2000,SRB,4h1,,"Kadrioru staadion, Tallinn (EST)",08 JUL 2021,1063
1277,1265,46.73,Kevin Kiprotich TONUI,26 JUL 1997,KEN,2sf2,,"Nyayo National Stadium, Nairobi (KEN)",27 FEB 2021,1063
1278,1265,46.73,Jonathon SAWYER,,USA,1f1,,"Southeastern Track Complex (SE Louisiana), Hammond, LA (USA)",19 MAR 2021,1063
1279,1265,46.73,Tyler GUNN,23 OCT 1999,AUS,1h1,,"SOPAC, Sydney (AUS)",15 APR 2021,1063
1280,1265,46.73,Christopher BORZOR,,USA,2f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",17 APR 2021,1063
1281,1265,46.73,Dillon BEDELL,,USA,8f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1063
1282,1265,46.73,Safir SCOTT,12 SEP 1999,USA,1,,"Spire Institute Outdoor Complex, Geneva, OH (USA)",15 MAY 2021,1063
1283,1265,46.73,Jonathan IMES,1999,USA,1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",15 MAY 2021,1063
1284,1265,46.73,Spencer BARRERA,,USA,2,,"Chick Hislop Outdoor Track, Ogden, UT (USA)",15 MAY 2021,1063
1285,1265,46.73,Mohamed Fares JLASSI,09 JAN 1997,TUN,2f2,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1063
1286,1265,46.73,Daeqwan BUTLER,1999,USA,6h1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1063
1287,1265,46.73,Stanley Kieti MUTUNGA,30 DEC 1996,KEN,4,,"Nyayo National Stadium, Nairobi (KEN)",28 MAY 2021,1063
1288,1265,46.73,Marvin SCHLEGEL,02 JAN 1998,GER,5f1,,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1063
1289,1265,46.73,Oleksandr POHORILKO,16 APR 2000,UKR,1f5,,Ivano-Frankivsk (UKR),29 MAY 2021,1063
1290,1265,46.73,Rok FERLAN,26 JUL 1997,SLO,2f4,,"Športni center, Kranj (SLO)",05 JUN 2021,1063
1291,1265,46.73,Vitor Hugo DE MIRANDA,11 DEC 1996,BRA,1h3,,"COTP Stadium, São Paulo (BRA)",10 JUN 2021,1063
1292,1265,46.73,Kind BUTLER,08 APR 1989,USA,2f1,,"Bolles HS Track, Jacksonville, FL (USA)",12 JUN 2021,1063
1293,1265,46.73,Douglas HERNANDES MENDES,04 AUG 2001,BRA,3,,"CNDA, Bragança Paulista (BRA)",23 JUN 2021,1063
1294,1282,46.74,Ian HALPIN,20 APR 1993,AUS,3f1,,"AIS Athletics Track, Canberra (AUS)",13 FEB 2021,1062
1295,1282,46.74,Dillon BEDELL,,USA,4,,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1062
1296,1282,46.74,Ukona KHUZWAYO,01 MAY 1997,RSA,6sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",16 APR 2021,1062
1297,1282,46.74,Tyler JOHNSON,11 FEB 1998,USA,2f7,,"PVAMU Track Stadium, Prairie View, TX (USA)",17 APR 2021,1062
1298,1282,46.74,Ezequiel SUAREZ HIDALGO,13 MAY 1997,PUR,h5,,Ibagué (COL),23 APR 2021,1062
1299,1282,46.74,Jhon Alejandro PERLAZA,26 AUG 1994,COL,4f3,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1062
1300,1282,46.74,Takamasa KITAGAWA,05 SEP 1996,JPN,4f1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2021,1062
1301,1282,46.74,Saad MUBARAK,28 MAY 1999,BRN,1f2,,"William Carey University, Hattiesburg, MS (USA)",14 MAY 2021,1062
1302,1282,46.74,Marlowe MOSLEY,,USA,1h2,,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",15 MAY 2021,1062
1303,1282,46.74,Karayme BARTLEY,10 SEP 1995,JAM,5,,"RV Christian Track, Manhattan, KS (USA)",16 MAY 2021,1062
1304,1282,46.74,Javon FRANCIS,14 DEC 1994,JAM,2f2,,"Fort Worth, TX (USA)",18 MAY 2021,1062
1305,1282,46.74,Brayan LOPEZ,20 JUN 1997,ITA,1f1,,"Stadio Guidobaldi, Rieti (ITA)",22 MAY 2021,1062
1306,1282,46.74,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,2f3,,"Loughborough University Track, Loughborough (GBR)",23 MAY 2021,1062
1307,1282,46.74,Patrick FORREST,12 MAY 1999,USA,4q6,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1062
1308,1282,46.74,Ben PSICIHULIS,,USA,8h2,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",29 MAY 2021,1062
1309,1282,46.74,Michael STANLEY,,USA,1,,"Irwin Belk Track, Greensboro, NC (USA)",29 MAY 2021,1062
1310,1282,46.74,Javier SÁNCHEZ,12 MAR 2000,ESP,5f2,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1062
1311,1282,46.74,Dariusz KOWALUK,16 APR 1996,POL,2f1,,"Golęcin Stadion, Poznan (POL)",13 JUN 2021,1062
1312,1282,46.74,Jean BERTIN,20 FEB 1996,FRA,4f1,,"Stade des Maradas, Cergy-Pontoise (FRA)",16 JUN 2021,1062
1313,,,,,,,,,,
1314,1282,46.74,Fuga SATO,01 JUN 1996,JPN,3h2,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1062
1315,1282,46.74,Hantao DENG,10 MAY 2000,CHN,2h1,,Chongqing (CHN),24 JUN 2021,1062
1316,1282,46.74,Nathan GEORGE,07 JAN 1994,CAN,3,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",25 JUN 2021,1062
1317,1282,46.74,Yuichi KINOSHITA,10 SEP 2002,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",25 JUN 2021,1062
1318,1282,46.74,Wendell MILLER,03 JAN 2003,BAH,2h4,,"The Bahamas National Stadium, Nassau (BAH)",25 JUN 2021,1062
1319,1282,46.74,Iñaki CAÑAL,30 SEP 1997,ESP,4h2,,"Polideportivo Juan de la Cierva, Getafe (ESP)",26 JUN 2021,1062
1320,1307,46.75,James MILHOLEN,,USA,1f2,,"Hayward Field, Eugene, OR (USA)",03 APR 2021,1061
1321,1307,46.75,Justin DAVIS,30 APR 1998,USA,4,,"Roy P. Drachman Stadium, Tucson, AZ (USA)",10 APR 2021,1061
1322,1307,46.75,Jackson JUNKINS,,USA,3f1,,"Cregger Track (South Columbia), Columbia, SC (USA)",17 APR 2021,1061
1323,1307,46.75,Lei WU,09 JUL 1996,CHN,1,,Zhaoqing (CHN),24 APR 2021,1061
