,0,1,2,3,4,5,6,7,8,9,10
16873,16600,10.27,-0.3,Ron BROWN,31 MAR 1961,USA,2,,San José (USA),28 MAY 1988,1116
16874,16600,10.27,+1.3,Lee MCNEILL,02 DEC 1964,USA,2,,Birmingham (GBR),24 JUN 1988,1115
16875,16600,10.27,+1.3,Andrey RAZIN,10 MAY 1962,URS,1,,Tallinn (EST),04 JUL 1988,1115
16876,16600,10.27,,Raymond STEWART,18 MAR 1965,JAM,1f1,,Verona (ITA),27 JUL 1988,1115
16877,16600,10.27,+1.4,Ezio MADONIA,07 AUG 1966,ITA,3,,Cagliari (ITA),03 SEP 1988,1115
16878,16600,10.27,+1.7,Attila KOVÁCS,02 SEP 1960,HUN,4qf2,,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1115
16879,16600,10.27,+1.8,Ricardo CHACÓN,30 APR 1963,CUB,1,,Bratislava (TCH),14 JUN 1989,1115
16880,16600,10.27,+1.4,Patrick NWANKWO,17 MAR 1966,NGR,1f2,,Sevilla (ESP),20 JUN 1989,1115
16881,16600,10.27,+1.2,Michael MARSH,04 AUG 1967,USA,5,,Oslo (NOR),01 JUL 1989,1115
16882,16600,10.27,,Andre CASON,20 JAN 1969,USA,1,,Budapest (HUN),08 AUG 1989,1115
16883,16600,10.27,+0.2,Henry THOMAS,10 JUL 1967,USA,3,,Linz (AUT),14 AUG 1989,1115
16884,16600,10.27,+0.1,Joel MCCRAY,12 AUG 1970,USA,3,,"Arlington, TX (USA)",14 APR 1990,1115
16885,16600,10.27,-3.8,Anthony DEES,06 AUG 1963,USA,2,,"Jacksonville, FL (USA)",21 APR 1990,1137
16886,16600,10.27,+1.3,Luis RODRÍGUEZ,19 AUG 1966,ESP,5,,Sevilla (ESP),30 MAY 1990,1115
16887,16600,10.27,-1.3,Raymond STEWART,18 MAR 1965,JAM,1,,Madrid (ESP),09 JUN 1990,1122
16888,16600,10.27,+1.8,Pavel GALKIN,09 OCT 1968,URS,1h3,,Moskva (URS),10 JUN 1990,1115
16889,16600,10.27,+1.6,Curtis JOHNSON,24 DEC 1973,USA,1,,"Fresno, CA (USA)",30 JUN 1990,1115
16890,16600,10.27,+1.5,Linford CHRISTIE,02 APR 1960,GBR,2,,Oslo (NOR),14 JUL 1990,1115
16891,16600,10.27,+0.5,Eric AKOGYIRAM,25 JUN 1969,GHA,6,,Bruxelles (BEL),10 AUG 1990,1115
16892,16600,10.27,-0.7,Calvin SMITH,08 JAN 1961,USA,5f1,,Zürich (SUI),15 AUG 1990,1119
16893,16600,10.27,0.0,Vladimir KRYLOV,26 FEB 1964,URS,2h2,,"Poljud Stadion, Split (CRO)",27 AUG 1990,1115
16894,16600,10.27,+1.8,Hideyaki MIYATA,12 JUN 1972,JPN,1sf3,,Fukuoka (JPN),22 OCT 1990,1115
16895,16600,10.27,+0.2,Johan ROSSOUW,20 OCT 1965,RSA,1h2,,Pretoria (RSA),19 APR 1991,1115
16896,16600,10.27,+0.3,George OGBEIDE,04 AUG 1968,NGR,1,,"Pullman, WA (USA)",20 APR 1991,1115
16897,16600,10.27,+1.6,Salaam GARIBA,23 JAN 1969,GHA,3,,"Philadelphia, PA (USA)",27 APR 1991,1115
16898,16600,10.27,+0.5,Ezio MADONIA,07 AUG 1966,ITA,1,,Athina (GRE),06 JUL 1991,1115
16899,16600,10.27,+0.2,Mark WITHERSPOON,03 SEP 1963,USA,3,,Roma (ITA),17 JUL 1991,1115
16900,16600,10.27,-0.3,Victor OMAGBEMI,22 MAY 1967,NGR,2sf1,,Lagos (NGR),02 AUG 1991,1116
16901,16600,10.27,+1.6,Daniel SANGOUMA,07 FEB 1965,FRA,1h1,,"Olympic Stadium, Tokyo (JPN)",24 AUG 1991,1115
16902,16600,10.27,+1.0,Dennis MITCHELL,20 FEB 1966,USA,1h3,,"Olympic Stadium, Tokyo (JPN)",24 AUG 1991,1115
16903,16600,10.27,+1.7,Eric AKOGYIRAM,25 JUN 1969,GHA,3,,"Knoxville, TN (USA)",02 MAY 1992,1115
16904,16600,10.27,+2.0,Sam JEFFERSON,19 APR 1971,USA,1,,"College Station, TX (USA)",02 MAY 1992,1115
16905,16600,10.27,+1.9,Anthony WILSON,11 MAY 1968,CAN,1h1,,"Flagstaff, AZ (USA)",09 MAY 1992,1115
16906,16600,10.27,+0.6,Glenroy GILBERT,31 AUG 1968,CAN,1,,"Provo, UT (USA)",26 MAY 1992,1115
16907,16600,10.27,+2.0,Jason SANDERS,09 FEB 1971,USA,4sf1,,"Austin, TX (USA)",05 JUN 1992,1115
16908,16600,10.27,+1.7,Terry WILLIAMS,15 NOV 1968,GBR,2,,London (GBR),13 JUN 1992,1115
16909,16600,10.27,+0.3,Jiří VALÍK,26 JUL 1966,TCH,1,,Nitra (TCH),04 JUL 1992,1115
16910,16600,10.27,,Mark WITHERSPOON,03 SEP 1963,USA,2h10,,"Estadio Olímpico, Barcelona (ESP)",31 JUL 1992,1115
16911,16600,10.27,+0.2,Davidson EZINWA,22 NOV 1971,NGR,5f1,,Köln (GER),01 AUG 1993,1115
16912,16600,10.27,0.0,Calvin SMITH,08 JAN 1961,USA,5f2,,Zürich (SUI),04 AUG 1993,1115
16913,16600,10.27,+2.0,Salaam GARIBA,23 JAN 1969,GHA,2,,"Flagstaff, AZ (USA)",14 MAY 1994,1115
16914,16600,10.27,-2.6,Leroy BURRELL,21 FEB 1967,USA,1,,"New York, NY (USA)",22 MAY 1994,1130
16915,16600,10.27,+0.9,Sergey KORNELYUK,01 MAY 1969,BLR,1,,Biala Podlaska (POL),28 MAY 1994,1115
16916,16600,10.27,+0.2,Michael MARSH,04 AUG 1967,USA,4f1,,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1115
16917,16600,10.27,+1.6,Brian LEWIS,05 DEC 1974,USA,5h4,,"Knoxville, TN (USA)",15 JUN 1994,1115
16918,16600,10.27,+1.2,Jeff LAYNES,03 OCT 1970,USA,3h5,,"Knoxville, TN (USA)",15 JUN 1994,1115
16919,16600,10.27,-0.1,Jon DRUMMOND,09 SEP 1968,USA,3,,Nice (FRA),18 JUL 1994,1115
16920,16600,10.27,+0.8,Deji ALIU,22 NOV 1975,NGR,1sf2,,"Estadio Universitario, Lisboa (POR)",21 JUL 1994,1115
16921,16600,10.27,+0.5,Geir MOEN,26 JUN 1969,NOR,1qf3,,"Olympic Stadium, Helsinki (FIN)",07 AUG 1994,1115
16922,16600,10.27,-2.4,Donovan BAILEY,16 DEC 1967,CAN,1h2,,Zürich (SUI),17 AUG 1994,1129
16923,16600,10.27,+1.5,Frank NWANKPA,26 MAY 1973,NGR,2h2,,Victoria (CAN),22 AUG 1994,1115
16924,16600,10.27,0.0,Tim JACKSON,04 JUL 1969,AUS,1,,Sydney (AUS),21 MAR 1995,1115
16925,16600,10.27,-1.3,Tim MONTGOMERY,28 JAN 1975,USA,2,,Hamamatsu (JPN),03 MAY 1995,1122
16926,16600,10.27,+0.4,Aki BRADLEY,07 FEB 1971,USA,4,,Kingston (JAM),06 MAY 1995,1115
16927,16600,10.27,+0.7,Bruny SURIN,12 JUL 1967,CAN,3,,Moskva (RUS),05 JUN 1995,1115
16928,16600,10.27,+0.7,Andrey GRIGORYEV,18 MAY 1970,RUS,4,,Moskva (RUS),05 JUN 1995,1115
16929,16600,10.27,+1.0,Dmytro VANYAIKIN,14 JAN 1966,UKR,h,,Kiev (UKR),12 JUN 1995,1115
16930,16600,10.27,-0.1,Jorge Luis AGUILERA,16 JAN 1966,CUB,3,,La Habana (CUB),30 JUN 1995,1115
16931,16600,10.27,+1.2,Donovan BAILEY,16 DEC 1967,CAN,3,,Gateshead (GBR),02 JUL 1995,1115
16932,16600,10.27,-0.8,Bruny SURIN,12 JUL 1967,CAN,5,,Oslo (NOR),21 JUL 1995,1119
16933,16600,10.27,-0.3,Obadele THOMPSON,30 MAR 1976,BAR,3h2,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1116
16934,16600,10.27,-0.7,Raymond STEWART,18 MAR 1965,JAM,2h6,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1119
16935,16600,10.27,-1.7,Michael MARSH,04 AUG 1967,USA,1h12,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1125
16936,16600,10.27,0.0,Andrey GRIGORYEV,18 MAY 1970,RUS,3qf2,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1115
16937,16600,10.27,-0.2,Renward WELLS,23 FEB 1970,BAH,6sf1,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1116
16938,16600,10.27,+0.2,Damien MARSH,28 MAR 1971,AUS,3h3,,Zürich (SUI),16 AUG 1995,1115
16939,16600,10.27,0.0,Michael MARSH,04 AUG 1967,USA,6f1,,"Olympiastadion, Berlin (GER)",01 SEP 1995,1115
16940,16600,10.27,+0.8,Damien MARSH,28 MAR 1971,AUS,2,,Rieti (ITA),05 SEP 1995,1115
16941,16600,10.27,+0.1,Patrick STEVENS,31 JAN 1968,BEL,1,,Pretoria (RSA),08 APR 1996,1115
16942,16600,10.27,+1.9,Slip WATKINS,29 SEP 1967,USA,4,,"Knoxville, TN (USA)",12 APR 1996,1115
16943,16600,10.27,+1.0,Billy FOBBS,29 FEB 1976,USA,1,,"College Station, TX (USA)",13 APR 1996,1115
16944,16600,10.27,+0.2,Tod LONG,18 DEC 1970,USA,2,,Hiroshima (JPN),29 APR 1996,1115
16945,16600,10.27,+1.1,Terry BOWEN,15 SEP 1971,USA,2,,Numazu (JPN),03 MAY 1996,1115
16946,16600,10.27,-0.5,Vincent HENDERSON,20 OCT 1972,USA,2,,Jakarta (INA),04 MAY 1996,1118
16947,16600,10.27,+1.3,Barry DOUGLAS,08 NOV 1974,USA,2,,"Fairfax, VA (USA)",04 MAY 1996,1115
16948,16600,10.27,+0.4,Devon BEAN,13 SEP 1975,BER,1,,"Glendora, CA (USA)",11 MAY 1996,1115
16949,16600,10.27,+0.4,Quincy FOSTER,08 JUN 1976,USA,2,,"Glendora, CA (USA)",11 MAY 1996,1115
16950,16600,10.27,+1.0,Francis OBIKWELU,22 NOV 1978,NGR,1,,Lisboa (POR),22 MAY 1996,1115
16951,16600,10.27,+0.9,Anthony BARNES,23 DEC 1965,USA,2,,Victoria (CAN),28 MAY 1996,1115
16952,16600,10.27,+0.3,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,3,,Granada (ESP),29 MAY 1996,1115
16953,16600,10.27,+1.1,Darren BRAITHWAITE,20 JAN 1969,GBR,4,,Bratislava (SVK),29 MAY 1996,1115
16954,16600,10.27,-1.6,Eric NKANSAH,12 DEC 1974,GHA,1,,Villach (AUT),01 JUN 1996,1124
16955,16600,10.27,+0.4,Michael GREEN,07 NOV 1970,JAM,7,,Roma (ITA),05 JUN 1996,1115
16956,16600,10.27,+1.5,Elgin GORDON,14 MAR 1972,USA,4f2,,Air Force Academy (USA),08 JUN 1996,1115
16957,16600,10.27,+0.2,Anthony JONES,12 DEC 1971,USA,5qf,,"Atlanta, GA (USA)",14 JUN 1996,1115
16958,16600,10.27,-0.3,Darren BRAITHWAITE,20 JAN 1969,GBR,4,,Oslo (NOR),05 JUL 1996,1116
16959,16600,10.27,-0.3,Jeff WILLIAMS,31 DEC 1965,USA,5,,Oslo (NOR),05 JUL 1996,1116
16960,16600,10.27,+1.6,Paul HENDERSON,13 MAR 1971,AUS,1h1,,Windsor (CAN),05 JUL 1996,1115
16961,16600,10.27,+0.1,Kim COLLINS,05 APR 1976,SKN,3h3,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1115
16962,16600,10.27,+0.3,Ian MACKIE,27 FEB 1975,GBR,2h6,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1115
16963,16600,10.27,+1.1,Darren BRAITHWAITE,20 JAN 1969,GBR,6qf3,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1115
16964,16600,10.27,+1.5,Greg SADDLER,29 JUN 1974,USA,3,,"Fresno, CA (USA)",05 APR 1997,1115
16965,16600,10.27,+1.7,Hiroyasu TSUCHIE,14 JUN 1974,JPN,h,,Sendai (JPN),17 MAY 1997,1115
16966,16600,10.27,+1.0,Georgios PANAGIOTOPOULOS,12 AUG 1969,GRE,3,,Rethymno (GRE),17 MAY 1997,1115
16967,16600,10.27,+1.0,Sunday Olarewaju BADA,22 JUN 1969,NGR,3,,Rethymno (GRE),17 MAY 1997,1115
16968,,,,,,,,,,,
16969,16600,10.27,+1.5,Sidnei Telles DE SOUZA,26 JUL 1966,BRA,1,,Rio de Janeiro (BRA),23 MAY 1997,1115
16970,16600,10.27,+1.5,Marcelo Brivilati DA SILVA,19 FEB 1966,BRA,2,,Rio de Janeiro (BRA),23 MAY 1997,1115
16971,16600,10.27,+1.9,Deji ALIU,22 NOV 1975,NGR,1,,Chania (GRE),31 MAY 1997,1115
16972,16600,10.27,0.0,Raymond STEWART,18 MAR 1965,JAM,4f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1115
16973,16600,10.27,+0.6,Sam JEFFERSON,19 APR 1971,USA,1,,"Houston, TX (USA)",06 JUN 1997,1115
16974,16600,10.27,+0.4,Deji ALIU,22 NOV 1975,NGR,3,,Bratislava (SVK),10 JUN 1997,1115
16975,16600,10.27,+1.7,Anninos MARKOULLIDES,08 FEB 1971,CYP,4h2,,Bratislava (SVK),10 JUN 1997,1115
16976,16600,10.27,+1.6,Gentry BRADLEY,19 JAN 1974,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1115
16977,16600,10.27,0.0,Stéphane CALI,26 APR 1972,FRA,h,,Bari (ITA),16 JUN 1997,1115
16978,16600,10.27,-0.4,Brian LEWIS,05 DEC 1974,USA,3,,Helsinki (FIN),18 JUN 1997,1117
16979,16600,10.27,+1.2,Ryszard PILARCZYK,05 NOV 1975,POL,1,,Bydgoszcz (POL),20 JUN 1997,1115
16980,16600,10.27,+1.1,Ryszard PILARCZYK,05 NOV 1975,POL,h,,Bydgoszcz (POL),20 JUN 1997,1115
16981,16600,10.27,+0.3,Olapade ADENIKEN,19 AUG 1969,NGR,4,,Lagos (NGR),27 JUN 1997,1115
16982,16600,10.27,+1.3,Misael ORTIZ,04 NOV 1978,CUB,1,,La Habana (CUB),05 JUL 1997,1115
16983,16600,10.27,+0.9,Kenny BROKENBURR,29 OCT 1968,USA,2f2,,Stockholm (SWE),07 JUL 1997,1115
16984,16600,10.27,+0.9,Deji ALIU,22 NOV 1975,NGR,3f2,,Stockholm (SWE),07 JUL 1997,1115
16985,16600,10.27,-0.8,Linford CHRISTIE,02 APR 1960,GBR,1,,Byrkjelo (NOR),13 JUL 1997,1119
16986,16600,10.27,+0.3,Issa-Aimé NTHEPÉ,26 JUN 1973,CMR,1,,Toulouse (FRA),18 JUL 1997,1115
16987,16600,10.27,-2.1,Carlton CHAMBERS,27 JUN 1975,CAN,4,,Abbotsford (CAN),19 JUL 1997,1127
16988,16600,10.27,-0.3,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,4qf4,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1116
16989,16600,10.27,+0.8,Ryszard PILARCZYK,05 NOV 1975,POL,2,,Kraków (POL),18 AUG 1997,1115
16990,16600,10.27,+0.8,Marcin KRZYWAŃSKI,29 AUG 1975,POL,3,,Kraków (POL),18 AUG 1997,1115
16991,16600,10.27,+0.2,Eric NKANSAH,12 DEC 1974,GHA,7,,Bruxelles (BEL),22 AUG 1997,1115
16992,16600,10.27,-0.7,Bruny SURIN,12 JUL 1967,CAN,6,,Köln (GER),24 AUG 1997,1119
16993,16600,10.27,+0.9,Tony MCCALL,16 JUN 1974,USA,4,,La Chaux-de-Fonds (SUI),24 AUG 1997,1115
16994,16600,10.27,+0.2,Dennis MITCHELL,20 FEB 1966,USA,4,,Tokyo (JPN),06 SEP 1997,1115
16995,16600,10.27,+0.2,Nobuharu ASAHARA,21 JUN 1972,JPN,5,,Tokyo (JPN),06 SEP 1997,1115
16996,16600,10.27,0.0,Gong WEI,06 JAN 1979,CHN,sf2,,Shanghai (CHN),17 OCT 1997,1115
16997,16600,10.27,0.0,Gong WEI,06 JAN 1979,CHN,3,,Shanghai (CHN),18 OCT 1997,1115
16998,16600,10.27,-0.2,Matthew QUINN,17 APR 1976,RSA,1,,Germiston (RSA),07 MAR 1998,1116
16999,16600,10.27,+0.8,Tony MCCALL,16 JUN 1974,USA,1,,"Raleigh, NC (USA)",28 MAR 1998,1115
17000,16600,10.27,+1.6,Lindel FRATER,13 NOV 1977,JAM,1,,"San Angelo, TX (USA)",09 APR 1998,1115
17001,16600,10.27,+1.2,Ronald PROMESSE,31 AUG 1974,LCA,1,,"El Paso, TX (USA)",11 APR 1998,1115
17002,16600,10.27,-1.6,Deji ALIU,22 NOV 1975,NGR,1,,Santiago de Chile (CHI),25 APR 1998,1124
17003,16600,10.27,+1.9,Kaaron CONWRIGHT,08 AUG 1976,USA,h,,"Fresno, CA (USA)",25 APR 1998,1115
17004,16600,10.27,+1.5,Greg SADDLER,29 JUN 1974,USA,h,,Fort-de-France (FRA),01 MAY 1998,1115
17005,16600,10.27,0.0,David BOBB,23 DEC 1974,USA,4,,La Gosier (FRA),03 MAY 1998,1115
17006,16600,10.27,-1.0,Vincent HENDERSON,20 OCT 1972,USA,3,,Rio de Janeiro (BRA),03 MAY 1998,1121
17007,16600,10.27,+0.4,Kevin LITTLE,03 APR 1968,USA,4f1,,Doha (QAT),07 MAY 1998,1115
17008,16600,10.27,+0.8,Emmanuel TUFFOUR,02 DEC 1966,GHA,1f2,,Doha (QAT),07 MAY 1998,1115
17009,16600,10.27,+1.5,Georgios THEODORIDIS,12 DEC 1972,GRE,5,,Kalamata (GRE),23 MAY 1998,1115
17010,16600,10.27,+1.8,Prodromos KATSANTONIS,20 OCT 1975,CYP,6,,Rethymno (GRE),30 MAY 1998,1115
17011,16600,10.27,-0.6,Osmond EZINWA,22 NOV 1971,NGR,2,,Dortmund (GER),07 JUN 1998,1118
17012,16600,10.27,+1.1,Christophe CHEVAL,25 FEB 1971,FRA,3,,Genève (SUI),20 JUN 1998,1115
17013,16600,10.27,+1.8,Marcin KRZYWAŃSKI,29 AUG 1975,POL,h,,Wrocław (POL),26 JUN 1998,1115
17014,16600,10.27,0.0,Innocent ASONZE,30 DEC 1972,NGR,h,,Bellinzona (SUI),01 JUL 1998,1115
17015,16600,10.27,0.0,Vincent HENDERSON,20 OCT 1972,USA,h,,Bellinzona (SUI),01 JUL 1998,1115
17016,16600,10.27,+0.5,Stéphane CALI,26 APR 1972,FRA,h,,Dijon (FRA),03 JUL 1998,1115
17017,16600,10.27,+1.3,Tony MCCALL,16 JUN 1974,USA,3,,Zagreb (CRO),07 JUL 1998,1115
17018,16600,10.27,+1.5,Eric NKANSAH,12 DEC 1974,GHA,h,,Villach (AUT),09 JUL 1998,1115
17019,16600,10.27,+1.6,Stéphane CALI,26 APR 1972,FRA,6,,Lille (FRA),11 JUL 1998,1115
17020,16600,10.27,+1.0,Darren CAMPBELL,12 SEP 1973,GBR,6,,Lille (FRA),11 JUL 1998,1115
17021,16600,10.27,0.0,Gabriel OKON,15 MAR 1966,NGR,2,,Baden-Baden (GER),12 JUL 1998,1115
17022,16600,10.27,+1.9,Sebastian KEITEL,14 FEB 1973,CHI,1,,Haifa (ISR),25 JUL 1998,1115
17023,16600,10.27,-0.9,Darren CAMPBELL,12 SEP 1973,GBR,sf,,Birmingham (GBR),25 JUL 1998,1120
17024,16600,10.27,-2.1,Donovan BAILEY,16 DEC 1967,CAN,1,,Barcelona (ESP),25 JUL 1998,1127
17025,16600,10.27,+0.9,Seun OGUNKOYA,28 DEC 1977,NGR,2,,Thessaloniki (GRE),27 JUL 1998,1115
17026,16600,10.27,+0.4,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,qf,,Moskva (RUS),31 JUL 1998,1115
17027,16600,10.27,+0.1,Kevin BRAUNSKILL,31 MAR 1969,USA,2,,Patra (GRE),01 AUG 1998,1115
17028,16600,10.27,+0.1,Alexandros GENOVELIS,26 FEB 1968,GRE,3,,Patra (GRE),01 AUG 1998,1115
17029,16600,10.27,+1.5,Michael NICOLINI,22 FEB 1978,CAN,7,,Montréal (CAN),01 AUG 1998,1115
17030,16600,10.27,-1.0,Kareem STREETE-THOMPSON,30 MAR 1973,USA,3,,Hechtel (BEL),01 AUG 1998,1121
17031,16600,10.27,-0.5,Michael GREEN,07 NOV 1970,JAM,5,,Malmö (SWE),03 AUG 1998,1118
17032,16600,10.27,+0.6,Charalambos PAPADIAS,24 JAN 1975,GRE,h,,"Népstadion, Budapest (HUN)",18 AUG 1998,1115
17033,16600,10.27,+0.5,Stefano TILLI,22 AUG 1962,ITA,sf,,"Népstadion, Budapest (HUN)",19 AUG 1998,1115
17034,16600,10.27,+0.3,Marcin KRZYWAŃSKI,29 AUG 1975,POL,sf,,"Népstadion, Budapest (HUN)",19 AUG 1998,1115
17035,16600,10.27,0.0,Deji ALIU,22 NOV 1975,NGR,2,,Barletta (ITA),05 SEP 1998,1115
17036,16600,10.27,-0.5,Claudeprotais TOUKENE GUEBOGO,25 FEB 1975,CMR,qf,,Kuala Lumpur (MAS),16 SEP 1998,1118
17037,16600,10.27,0.0,Christian MALCOLM,03 JUN 1979,GBR,qf,,Kuala Lumpur (MAS),16 SEP 1998,1115
17038,16600,10.27,-1.6,Chris DONALDSON,26 MAY 1975,NZL,1,,Hamilton (NZL),26 FEB 1999,1124
17039,16600,10.27,+1.4,Michael MARTIN,17 FEB 1977,USA,1,,"College Station, TX (USA)",10 APR 1999,1115
17040,16600,10.27,-0.1,Bryan HOWARD,07 OCT 1976,USA,3,,"Tempe, AZ (USA)",10 APR 1999,1115
17041,16600,10.27,0.0,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Weinstadt (GER),24 APR 1999,1115
17042,16600,10.27,+1.6,Nobuharu ASAHARA,21 JUN 1972,JPN,2,,Hiroshima (JPN),29 APR 1999,1115
17043,16600,10.27,+0.8,André Domingos DA SILVA,26 NOV 1972,BRA,2,,Santiago de Chile (CHI),01 MAY 1999,1115
17044,16600,10.27,+0.2,Bobby CRUSE,20 MAR 1978,USA,1,,"Akron, OH (USA)",01 MAY 1999,1115
17045,16600,10.27,0.0,Kim COLLINS,05 APR 1976,SKN,1,,"Mesa, AZ (USA)",06 MAY 1999,1115
17046,16600,10.27,+1.0,Francis OBIKWELU,22 NOV 1978,NGR,1,,Lisboa (POR),08 MAY 1999,1115
17047,16600,10.27,0.0,Greg SADDLER,29 JUN 1974,USA,2,,Bitburg (GER),21 MAY 1999,1115
17048,16600,10.27,+0.9,Christoforos CHOIDES,10 SEP 1978,GRE,3,,Kalamata (GRE),22 MAY 1999,1115
17049,16600,10.27,+0.8,Amar JOHNSON,27 SEP 1979,USA,1,,"Waco, TX (USA)",23 MAY 1999,1115
17050,16600,10.27,+1.2,Jeff LAYNES,03 OCT 1970,USA,3,,Rethymno (GRE),28 MAY 1999,1115
17051,16600,10.27,+1.0,Ricardo ROACH,12 OCT 1972,CHI,1,,Santiago de Chile (CHI),29 MAY 1999,1115
17052,16600,10.27,-0.5,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,Rio de Janeiro (BRA),03 JUN 1999,1118
17053,16600,10.27,-1.0,Innocent ASONZE,30 DEC 1972,NGR,2,,Milano (ITA),09 JUN 1999,1121
17054,16600,10.27,+0.1,Osmond EZINWA,22 NOV 1971,NGR,7f3,,Athina (GRE),16 JUN 1999,1115
17055,16600,10.27,-0.7,Carlos CALADO,05 OCT 1975,POR,1,,Braga (POR),24 JUN 1999,1119
17056,16600,10.27,-0.6,Curtis JOHNSON,24 DEC 1973,USA,h,,"Eugene, OR (USA)",24 JUN 1999,1118
17057,16600,10.27,0.0,Heber VIERA,29 APR 1979,URU,h,,Bogotá (COL),25 JUN 1999,1115
17058,16600,10.27,+0.8,Randall EVANS,26 OCT 1970,USA,sf,,"Eugene, OR (USA)",25 JUN 1999,1115
17059,16600,10.27,-0.8,Eric NKANSAH,12 DEC 1974,GHA,1,,Freistett (GER),27 JUN 1999,1119
17060,16600,10.27,-0.2,Matthew QUINN,17 APR 1976,RSA,3f1,,Gateshead (GBR),27 JUN 1999,1116
17061,16600,10.27,+1.3,John ERTZGAARD,18 JUN 1977,NOR,1,,Oslo (NOR),30 JUN 1999,1115
17062,16600,10.27,-0.6,Seun OGUNKOYA,28 DEC 1977,NGR,5,,St-Denis (FRA),03 JUL 1999,1118
17063,16600,10.27,-0.7,Koji ITO,29 JAN 1970,JPN,4,,Nice (FRA),17 JUL 1999,1119
17064,16600,10.27,+0.1,Akin Ibukun AKINREMI,26 MAR 1976,NGR,h,,"Flagstaff, AZ (USA)",17 JUL 1999,1115
17065,16600,10.27,+0.1,Mickey GRIMES,10 OCT 1976,USA,2,,"Flagstaff, AZ (USA)",19 JUL 1999,1115
17066,16600,10.27,+0.4,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,7,,Winnipeg (CAN),25 JUL 1999,1115
17067,16600,10.27,+1.9,Piotr BALCERZAK,25 JUN 1975,POL,3,,Chania (GRE),28 JUL 1999,1115
17068,16600,10.27,+0.4,John ERTZGAARD,18 JUN 1977,NOR,1h3,,Göteborg (SWE),29 JUL 1999,1115
17069,,,,,,,,,,,
17070,16600,10.27,-0.3,John ERTZGAARD,18 JUN 1977,NOR,2sf2,,Göteborg (SWE),29 JUL 1999,1116
17071,16600,10.27,0.0,Francis OBIKWELU,22 NOV 1978,NGR,sf,,Lagos (NGR),30 JUL 1999,1115
17072,16600,10.27,-0.7,Jason GARDENER,18 SEP 1975,GBR,3h1,,Stockholm (SWE),30 JUL 1999,1119
17073,16600,10.27,+0.4,Darren CAMPBELL,12 SEP 1973,GBR,4,,Malmö (SWE),02 AUG 1999,1115
17074,16600,10.27,-0.2,Trevino BETTY,10 OCT 1972,CAN,1,,Monachil (ESP),10 AUG 1999,1116
17075,16600,10.27,-0.7,Jason GARDENER,18 SEP 1975,GBR,1h2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1119
17076,16600,10.27,-0.2,Tim MONTGOMERY,28 JAN 1975,USA,1h4,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1116
17077,16600,10.27,+1.5,Dwain CHAMBERS,05 APR 1978,GBR,3,,Glasgow (GBR),03 SEP 1999,1115
17078,16600,10.27,0.0,Frank FREDERICKS,02 OCT 1967,NAM,qf,,Johannesburg (RSA),14 SEP 1999,1115
17079,16600,10.27,+0.9,Patrick VAN BALKOM,14 SEP 1974,NED,1,,Roodeport (RSA),13 MAR 2000,1115
17080,16600,10.27,+1.8,Pierre BROWNE,14 JAN 1980,CAN,1,,"Tuscaloosa, AL (USA)",18 MAR 2000,1115
17081,16600,10.27,-1.0,Lee-Roy NEWTON,19 DEC 1978,RSA,1,,Pietersburg (RSA),14 APR 2000,1121
17082,16600,10.27,+1.6,Bernard WILLIAMS,19 JAN 1978,USA,h,,"Austin, TX (USA)",21 APR 2000,1115
17083,16600,10.27,+1.9,Carlos FRANCIS,03 JAN 1981,USA,1,,"Lubbock, TX (USA)",21 APR 2000,1115
17084,16600,10.27,+1.1,Marlon DEVONISH,01 JUN 1976,GBR,1,,"Fullerton, CA (USA)",27 APR 2000,1115
17085,16600,10.27,,Vitaliy SENIV,11 MAR 1975,UKR,1,,Uzhgorod (UKR),09 MAY 2000,1115
17086,16600,10.27,-0.6,Tim HARDEN,27 JAN 1974,USA,2h2,,Osaka (JPN),13 MAY 2000,1118
17087,16600,10.27,+0.6,Lindel FRATER,13 NOV 1977,JAM,3,,"El Paso, TX (USA)",20 MAY 2000,1115
